date,ticker,specific_return
2025-07-23,005930,0.002967343369791577
2025-07-23,000660,-0.011211465021954067
2025-07-23,373220,0.005946531663773559
2025-07-23,207940,0.02505555410862967
2025-07-23,012450,-0.012620415196716712
2025-07-23,005380,0.07092497164347794
2025-07-23,005935,0.0027014109528359933
2025-07-23,105560,0.003841907277834072
2025-07-23,000270,0.08235243812051249
2025-07-23,034020,0.004039530214117789
2025-07-23,068270,-0.006410711051071663
2025-07-23,035420,-0.012930189526154507
2025-07-23,329180,-0.008840396222443939
2025-07-23,055550,-0.0012492549827607146
2025-07-23,028260,-0.004425311511762792
2025-07-23,012330,0.021853959573291747
2025-07-23,005490,0.02977120880544854
2025-07-23,086790,-0.00879120584981663
2025-07-23,032830,-0.019422315658258953
2025-07-23,196170,-1.0952032909058128e-05
2025-07-23,042660,-0.03377648117911109
2025-07-23,011200,0.014613007209477525
2025-07-23,035720,-0.029533132110365984
2025-07-23,015760,0.01831981261222626
2025-07-23,009540,-0.011157317114792835
2025-07-23,000810,-0.00369374259988549
2025-07-23,138040,-0.004379509754824964
2025-07-23,064350,-0.005211042373692486
2025-07-23,402340,-0.021547929032837337
2025-07-23,051910,-0.004060045619543378
2025-07-23,316140,0.005013638944583604
2025-07-23,096770,0.012042260270463592
2025-07-23,267260,0.013565156765345329
2025-07-23,010140,-0.025710194310597158
2025-07-23,010130,-0.014291245260712127
2025-07-23,259960,-0.00991941051836049
2025-07-23,033780,-0.00452107154231398
2025-07-23,024110,-0.004999251544667503
2025-07-23,034730,-0.02569773840057513
2025-07-23,006400,0.005907702534194138
2025-07-23,030200,-0.009394173695049145
2025-07-23,323410,-0.02875395573681233
2025-07-23,018260,-0.022860440433267824
2025-07-23,079550,0.0036069582195402262
2025-07-23,066570,0.023525411937516116
2025-07-23,003550,0.0008309123405435632
2025-07-23,017670,-0.0002969925107803731
2025-07-23,003670,-0.005529362383040228
2025-07-23,006800,-0.014410087141326937
2025-07-23,352820,-0.02025902430792327
2025-07-23,267250,-0.00034250784434397574
2025-07-23,086280,0.01754774633314608
2025-07-23,247540,-0.013995332059444521
2025-07-23,272210,-0.019044844633883302
2025-07-23,009150,0.0022931502958211183
2025-07-23,003230,-0.007911862731654564
2025-07-23,000100,-0.004445410485802443
2025-07-23,298040,0.009873274596990219
2025-07-23,047050,0.07697268711325621
2025-07-23,005830,-0.017651671061823998
2025-07-23,003490,0.004861494380924868
2025-07-23,000150,-0.01694916406069581
2025-07-23,047810,0.026327610064361556
2025-07-23,010120,-0.0001804854847677756
2025-07-23,071050,-0.016712818020469433
2025-07-23,443060,-0.01932861319939172
2025-07-23,042700,-0.023834254471148793
2025-07-23,377300,0.003761129264277503
2025-07-23,326030,-0.0006982396308211399
2025-07-23,090430,-0.004225953183670301
2025-07-23,021240,0.015088197776735984
2025-07-23,010620,-0.022022008155400306
2025-07-23,180640,-0.012275941870955648
2025-07-23,000720,-0.0199688582880402
2025-07-23,010950,0.0007232523015613616
2025-07-23,000880,-0.007618563111239841
2025-07-23,087010,-0.013062754999379367
2025-07-23,005940,-0.020354743423502665
2025-07-23,278470,0.0016584415957488045
2025-07-23,064400,-0.035666616826042
2025-07-23,028300,0.003356395240652292
2025-07-23,086520,-0.009304635550093544
2025-07-23,032640,-0.008236295830309673
2025-07-23,009830,-0.0026208250699141337
2025-07-23,016360,-0.00986055190019753
2025-07-23,029780,0.010624860265406136
2025-07-23,214450,0.012673603590974608
2025-07-23,005387,0.051181823957097625
2025-07-23,161390,0.014118492510360247
2025-07-23,039490,-0.006123373779389388
2025-07-23,006260,-0.012819329622294826
2025-07-23,241560,0.03735581006480685
2025-07-23,088980,0.004683075746629958
2025-07-23,141080,-0.00834689467873141
2025-07-23,277810,-0.013351781799092315
2025-07-23,051900,0.0005946832577452866
2025-07-23,251270,-0.052043729260069053
2025-07-23,000250,0.28457684059511185
2025-07-23,004020,0.017724264015994765
2025-07-23,138930,0.0012160792589125458
2025-07-23,028050,-0.019251775913963605
2025-07-23,078930,0.003417488807114828
2025-07-23,175330,-0.016766229642386294
2025-07-23,034220,0.0008945619951623851
2025-07-23,001040,-0.029843615060255343
2025-07-23,103140,0.04589861058412671
2025-07-23,271560,-0.0061597772452677965
2025-07-23,307950,-0.0037370215973869447
2025-07-23,007660,-0.018179473939733348
2025-07-23,145020,0.002140311495895119
2025-07-23,036570,-0.03716149019381021
2025-07-23,035250,-0.00599187830139647
2025-07-23,036460,0.039811970836656135
2025-07-23,022100,0.03388804903712969
2025-07-23,454910,-0.01274008521138826
2025-07-23,011790,-0.002592182135787678
2025-07-23,005385,0.03344718879337083
2025-07-23,214150,0.0015459509244096165
2025-07-23,097950,-0.0028146858760043462
2025-07-23,302440,-0.0020516388410306077
2025-07-23,128940,-0.0026331663320486405
2025-07-23,450080,-0.018261924836394786
2025-07-23,298380,0.06005348411905562
2025-07-23,011070,0.0012140601063675045
2025-07-23,058470,-0.050493282028719395
2025-07-23,950160,0.003748713725656098
2025-07-23,011780,-0.023298423609595435
2025-07-23,008930,0.03224388286465216
2025-07-23,052690,-0.010456915669384215
2025-07-23,214370,0.035813985429931236
2025-07-23,002380,-0.015145135047848972
2025-07-23,017800,-0.03252959819558276
2025-07-23,088350,-0.02344165429257358
2025-07-23,004990,-0.023021442848577583
2025-07-23,257720,-0.007874294411699873
2025-07-23,026960,0.016686452051494285
2025-07-23,041510,-0.03849663070339353
2025-07-23,001440,0.01629804128396213
2025-07-23,062040,0.05668750176083651
2025-07-23,383220,-0.013945953514389443
2025-07-23,031210,-0.02535110347218613
2025-07-23,011170,-0.036822422085681754
2025-07-23,489790,-0.03260079151994509
2025-07-23,192820,-0.015151250884102872
2025-07-23,012750,-0.0027682038024979053
2025-07-23,111770,-0.004236825074014123
2025-07-23,035900,-0.027896803336115075
2025-07-23,039030,-0.0274089283942073
2025-07-23,018670,0.008431205768638185
2025-07-23,310210,0.034618344745550554
2025-07-23,082740,-0.0022961509838503183
2025-07-23,483650,0.0024199476345288014
2025-07-23,462870,-0.0117973100096175
2025-07-23,002790,-0.004263554741430033
2025-07-23,042670,0.18187979167983193
