date,ticker,INTERCEPT,SIZE,REVERSAL,MARKET_BETA
2025-07-23,307950,1.0,-0.32738179715180643,-0.14649655384012172,0.052216106492495085
2025-07-23,007660,1.0,-0.3302048335603468,-1.5939226931415682,2.5599069902664477
2025-07-23,145020,1.0,-0.3426217689984641,-0.31177358704755337,-0.035011360351718486
2025-07-23,036570,1.0,-0.31094130367513484,-0.31177358704755337,-0.21087041643300328
2025-07-23,035250,1.0,-0.3411503114753836,0.4344772598587287,-1.4385716537593944
2025-07-23,036460,1.0,-0.40740895154450096,0.8101068807847096,0.16733131189596492
2025-07-23,022100,1.0,-0.4465999017201347,-0.6623612332451355,1.8193692869641058
2025-07-23,454910,1.0,-0.4231108787505547,0.1339735631179441,0.6897026506763043
2025-07-23,011790,1.0,-0.46371518778982773,0.023788874312989646,2.176887486613791
2025-07-23,005385,1.0,-0.49132200741487153,-0.3167819819932331,-0.4590366810254587
2025-07-23,214150,1.0,-0.4678036994064102,-1.5989310880872478,0.1658011348632483
2025-07-23,097950,1.0,-0.4711402645374984,0.30926738621673516,-0.19777141595232717
2025-07-23,302440,1.0,-0.4962418578624765,0.4845612093155262,0.6252611444080903
2025-07-23,128940,1.0,-0.503602848044907,0.20409109235746045,-0.2799389728065336
2025-07-23,450080,1.0,-0.5110432181394265,0.9653671241007818,2.526516143961961
2025-07-23,298380,1.0,-0.5709816652674409,0.724964166708154,-1.323236227687032
2025-07-23,011070,1.0,-0.5269151868705123,-0.11644618416604324,1.27752029660333
2025-07-23,058470,1.0,-0.4917153485409833,-2.0196362635243466,0.7957524858052086
2025-07-23,950160,1.0,-0.5839242604770192,0.194074302466101,-0.4608204981303692
2025-07-23,011780,1.0,-0.5791138625843042,0.8501740403501477,-0.026175967026550603
2025-07-23,008930,1.0,-0.647408431721353,-0.4069330910154685,-0.07981551102847348
2025-07-23,052690,1.0,-0.6066653157113914,-0.6623612332451355,0.09455811518139104
2025-07-23,214370,1.0,-0.6576791652327204,0.06385603387842755,0.11581527965283249
2025-07-23,002380,1.0,-0.609743410279276,-2.74585353064791,0.12161669793972774
2025-07-23,017800,1.0,-0.5976464848934586,0.6298046627402388,-0.7492524912655407
2025-07-23,088350,1.0,-0.6334923725278657,1.3359883500810832,-0.15401857478196443
2025-07-23,004990,1.0,-0.6342165128395726,1.20076168654773,-0.5809872975238769
2025-07-23,257720,1.0,-0.6800981712758001,2.1924238857923197,1.139413522753246
2025-07-23,026960,1.0,-0.6937737954720695,0.3643597306192122,-1.2179800925376958
2025-07-23,041510,1.0,-0.659362288185385,0.4244604699673693,-0.8527296925926399
2025-07-23,001440,1.0,-0.7354368356199743,-0.2867316123191546,1.1785722771114178
2025-07-23,062040,1.0,-0.7779201682349568,-0.036311865035167284,1.15379149336392
2025-07-23,383220,1.0,-0.7174248532398321,-0.15651334373148124,-0.8698834892793736
2025-07-23,031210,1.0,-0.7210366107735988,-0.8977557956920835,0.24483319049859095
2025-07-23,011170,1.0,-0.7344937109233012,0.9052663847526249,0.4658159878809629
2025-07-23,489790,1.0,-0.7816262143039098,-2.2400056411342555,1.8783198995936226
2025-07-23,192820,1.0,-0.7975786164831176,0.39941849523897055,-0.26615146698049774
2025-07-23,012750,1.0,-0.8188199792455174,-0.6623612332451355,-1.5573583521393628
2025-07-23,111770,1.0,-0.8450465050745578,0.4745444194241668,-1.3401000057389014
2025-07-23,035900,1.0,-0.8346507986633922,1.0555182331230175,-0.5416213622387224
2025-07-23,039030,1.0,-0.8485853876358005,-2.189921691677458,2.058737634582216
2025-07-23,018670,1.0,-0.8730998400032665,0.01878047936730993,-1.3702833488602946
2025-07-23,310210,1.0,-0.9231852138837738,0.2842254114883364,1.951261464518105
2025-07-23,082740,1.0,-0.8732835881540985,-1.6039394830329277,-0.20254354144013134
2025-07-23,483650,1.0,-0.8859136037106566,2.710141671327233,0.24483319049859095
2025-07-23,462870,1.0,-0.8707994957301396,-0.2666980325364356,0.22104280453853398
2025-07-23,002790,1.0,-0.8828910891493595,0.008763689475950414,-0.3599756969507249
2025-07-23,042670,1.0,-1.0622945998380968,0.2341414620315389,-0.16753855783955454
2025-07-23,139480,1.0,-0.8676010084474133,0.5446619486636831,-0.9964591560937517
2025-07-23,030000,1.0,-0.9099641000874386,0.25417504181425793,-1.7150535831295826
2025-07-23,139130,1.0,-0.9221108856884671,0.6598550324143173,-0.8467956550880761
2025-07-23,001450,1.0,-0.9400690312775539,1.3910806944835599,-0.3331624188504573
2025-07-23,000240,1.0,-0.9680071018828567,0.39441010029329066,-0.7705730208081362
2025-07-23,004370,1.0,-0.924077935339499,-0.0012531004154091023,-1.485004306119649
2025-07-23,082270,1.0,-0.9947868721358265,-0.32179037693891277,-0.4025952042609155
2025-07-23,012510,1.0,-0.9591243489334956,-1.5037715841193326,0.22966426008405386
2025-07-23,263750,1.0,-0.9120210403023032,0.4795528143698463,-0.3476902350024469
2025-07-23,068760,1.0,-0.9640410340526782,0.1790491176290617,0.21559744620068502
2025-07-23,001720,1.0,-0.9290013166290182,2.623145851120777,-0.902679011283248
2025-07-23,051600,1.0,-0.9843110539590472,0.0888980086068263,-1.2020422033750942
2025-07-23,028670,1.0,-1.0213631146852946,0.48956960426120594,-0.520490068999809
2025-07-23,018880,1.0,-1.0414547911867884,0.03881405915002879,-0.0931136926130513
2025-07-23,161890,1.0,-0.9969559570691774,0.11894837828090485,-0.44305888375107005
2025-07-23,081660,1.0,-1.0280258058812959,-0.46202543541794566,-1.1827006455366467
2025-07-23,066970,1.0,-1.0222997625126218,0.16903232773770227,1.9193438722841527
2025-07-23,003690,1.0,-1.0503543848247114,0.5546787385550428,-1.403158811078059
2025-07-23,112610,1.0,-1.082361398197485,-0.03130347008948757,1.300265340533841
2025-07-23,023530,1.0,-1.0738679387554955,0.9904090988291806,-1.3534565041777984
2025-07-23,403870,1.0,-1.076299329829648,-0.7575207372130507,1.5564178881011321
2025-07-23,000120,1.0,-1.079512218194521,0.1339735631179441,-1.1207645537363675
2025-07-23,282330,1.0,-1.0785534790050466,0.3142757811624149,-1.2873316679474995
2025-07-23,361610,1.0,-1.0970502949495475,0.7750481161649514,1.8945329111671085
2025-07-23,008770,1.0,-1.1081487245952302,0.4845612093155262,-0.42825740439892435
2025-07-23,000990,1.0,-1.1224455188699765,0.5897375031748009,0.8423993460903602
2025-07-23,020560,1.0,-1.1350242240636612,0.2341414620315389,-0.9395662663088782
2025-07-23,140860,1.0,-1.1758660801604521,-0.9127809805291228,-0.6834533949524211
2025-07-23,014680,1.0,-1.1098040388698374,-0.3167819819932331,1.4372535323771694
2025-07-23,065350,1.0,-1.1650392862499657,0.1339735631179441,0.9478128984466707
2025-07-23,071970,1.0,-1.161112458914665,-1.1732175177044697,-0.49222363443902306
2025-07-23,237690,1.0,-1.1880838495706136,-1.8293172555885164,0.5092422705182816
2025-07-23,069620,1.0,-1.1725123242548086,-0.6623612332451355,-0.5635777613625832
2025-07-23,103590,1.0,-1.2252608920349264,0.49457799920688567,1.4556952120672866
2025-07-23,006040,1.0,-1.2002906530934239,0.5596871335007223,-1.1726047509648847
2025-07-23,375500,1.0,-1.218392354495969,-1.5288135588477314,-0.4949568218979919
2025-07-23,009970,1.0,-1.2300270875865984,0.023788874312989646,-1.0707995834180914
2025-07-23,010060,1.0,-1.2941009678326172,0.5096031840439248,1.0374243366629265
2025-07-23,007390,1.0,-1.2797004526691615,-0.20158889824259893,-1.0224979948466575
2025-07-23,006280,1.0,-1.2304978756890446,0.34933454578217304,-0.0573199197543021
2025-07-23,034230,1.0,-1.256562487098021,-0.36686593145003055,-1.0481323481822178
2025-07-23,004170,1.0,-1.2523193873461957,0.8702076201328668,-0.8936184283926585
2025-07-23,006360,1.0,-1.294009657339655,0.5296367638266438,-0.16264458206887708
2025-07-23,204320,1.0,-1.2941009678326172,0.11894837828090485,-0.21717564479057488
2025-07-23,069960,1.0,-1.2781086931114192,0.26419183170561755,-1.6328867217081555
2025-07-24,005930,1.0,2.67865222056147,-1.070527709884242,0.3991729029852301
2025-07-24,000660,1.0,2.67865222056147,3.8073189646116066,0.6238016120053917
2025-07-24,373220,1.0,2.6692053301056258,-0.5919110275057351,0.39956956338663113
2025-07-24,207940,1.0,2.6287663296802424,-1.2727019981303356,0.5865294063002882
2025-07-24,012450,1.0,2.132456296539709,-1.8255867863951627,-0.5642688749653795
2025-07-24,005380,1.0,2.0995338891417274,-0.2907125980778817,2.8616658704659494
2025-07-24,005935,1.0,2.0881573335044434,-0.7156912039829353,0.2993651759237833
2025-07-24,105560,1.0,2.0653626826126246,-0.23294851572185496,0.08393261668555937
2025-07-24,000270,1.0,2.022293405869186,-0.08441230394921483,3.181242537401305
2025-07-24,034020,1.0,1.9826821141626327,0.3983303843118654,0.6992428262823845
2025-07-24,068270,1.0,1.966746399703516,-0.637297092214042,-0.3471092197534208
2025-07-24,035420,1.0,1.8770545734258677,1.2771696372999861,-0.7529761553404816
2025-07-24,329180,1.0,1.8766341093420604,0.30755825489525207,-0.35022333509248216
2025-07-24,055550,1.0,1.769436849373794,-0.09266431571436151,-0.25342806543143387
2025-07-24,028260,1.0,1.6297836797676035,-0.47638286279368186,-0.03834623979558255
2025-07-24,012330,1.0,1.5764299905300003,-0.06378227453634819,0.5487063076478714
2025-07-24,005490,1.0,1.5637274586495817,-0.06378227453634819,1.4337213724793614
2025-07-24,086790,1.0,1.5144010326246176,0.11363597841430528,-0.27133596030444485
2025-07-24,032830,1.0,1.5130795189618937,-0.7610772686912419,-0.7035524277793715
2025-07-24,196170,1.0,1.5046005811984968,-0.006018192180321479,0.4848538239487294
2025-07-24,042660,1.0,1.5036202716905045,-1.2231899275394555,-1.1190142153291789
2025-07-24,011200,1.0,1.4927413058034442,0.12188799017945195,0.28329036173724337
2025-07-24,035720,1.0,1.4506282325320883,-0.8270933628124154,-1.0716822216602557
2025-07-24,015760,1.0,1.448727999098927,0.20440810783091867,0.2321625818264815
2025-07-24,009540,1.0,1.4230910020133969,0.01873784311511853,-0.36826658895617215
2025-07-24,000810,1.0,1.313695798018695,-0.4557528333808152,-0.10560308370138449
2025-07-24,138040,1.0,1.3001018053938858,-0.18756245101354824,-0.3391555626378797
2025-07-24,064350,1.0,1.299322391215512,-0.8889834510510154,-0.21366649926982512
2025-07-24,402340,1.0,1.2827307435916022,3.806411243317441,0.5390024946037556
2025-07-24,051910,1.0,1.2759889928591301,-0.7363212333958019,0.47238108177751936
2025-07-24,316140,1.0,1.1772364492010372,-0.20819248042641494,0.0348798306932278
2025-07-24,096770,1.0,1.1136546975185277,0.3900783725467188,0.9016885738404693
2025-07-24,267260,1.0,1.0969487505248336,0.8026789608040523,1.2861636319939755
2025-07-24,010140,1.0,1.0701259580265658,-2.122659209940443,-0.879470749126271
2025-07-24,010130,1.0,1.051242188412777,-0.0472782510060548,-0.423019183898972
2025-07-24,259960,1.0,1.0483041596074547,-0.5135169157368418,-0.8339174899820749
2025-07-24,033780,1.0,1.046656033944148,-0.0018921862977481318,-1.0280256476354175
2025-07-24,024110,1.0,1.01870381188249,-0.29483860396045497,-0.5804451467831452
2025-07-24,034730,1.0,0.9678979901014635,2.2344030020570003,-0.6253689528399854
2025-07-24,006400,1.0,0.9413550679691496,-0.47638286279368186,0.6901505705546683
2025-07-24,030200,1.0,0.8941503609878471,0.3446923078384121,-1.1199388984091792
2025-07-24,323410,1.0,0.8551714673811334,0.967719196106986,-0.6510699203448191
2025-07-24,018260,1.0,0.8373257537723721,0.4684724843156122,-1.128823912597758
2025-07-24,079550,1.0,0.8052413633788658,-0.9426215275244687,-0.1096324965564214
2025-07-24,066570,1.0,0.7971461680948085,-0.12567236277494823,1.0080468820407722
2025-07-24,003550,1.0,0.7688298971075803,0.5056065372587722,-0.051006474913500896
2025-07-24,017670,1.0,0.7228723802478323,-0.16280641571810822,-0.8506497155595213
2025-07-24,003670,1.0,0.6913761336247094,0.6087566843231056,0.5423725002670083
2025-07-24,006800,1.0,0.6737234000522244,0.006359825467398562,-0.005279746707502587
2025-07-24,352820,1.0,0.6416588881369921,-0.41449277455508177,-0.8972029217665488
2025-07-24,267250,1.0,0.606143348551715,0.2621721901869454,-0.1366579021605885
2025-07-24,086280,1.0,0.602114160912984,0.23329014900893205,0.5126564057951467
2025-07-24,247540,1.0,0.5986945313931376,0.1260139960620253,0.46761844917902734
2025-07-24,272210,1.0,0.5673800502146977,0.05587189605827858,-0.573265801741266
2025-07-24,009150,1.0,0.5450679017048934,0.2621721901869454,0.46784962056458523
2025-07-24,003230,1.0,0.5431285735173853,-0.018396209828041483,-0.2969081074222453
2025-07-24,000100,1.0,0.5307896333238415,-3.6590187603754503,0.07110204524253345
2025-07-24,298040,1.0,0.5164666768228038,0.5138585490239188,0.9000611404518659
2025-07-24,047050,1.0,0.5084770739070062,0.3653223372512788,3.469229595519739
2025-07-24,005830,1.0,0.4734099117358397,-0.872479427520722,-0.6104525369563875
2025-07-24,003490,1.0,0.4540239452886477,-0.43512280396794845,-0.04315197251444041
2025-07-24,000150,1.0,0.44164748688252686,0.9017031019858124,0.1367495992363771
2025-07-24,047810,1.0,0.4188207658671362,-0.7775812922215353,0.6234938529992159
2025-07-24,010120,1.0,0.34875923733429615,0.42721242548987887,0.9375617752942699
2025-07-24,071050,1.0,0.34298189940489576,0.5262365666716389,-0.5197158133108778
2025-07-24,443060,1.0,0.3253792612716994,-0.2865865921953083,-0.6990214678958445
2025-07-24,042700,1.0,0.32457967083176303,1.4710919137809328,0.3169588191320255
2025-07-24,377300,1.0,0.2935608172825733,3.8073189646116066,0.2453386709013985
2025-07-24,326030,1.0,0.2935532707476389,-2.1639192687661764,0.10563859944075044
2025-07-24,090430,1.0,0.2815942891325151,-0.6207930686837486,-0.2546760598014196
2025-07-24,021240,1.0,0.27697065159593226,0.6293867137359723,-0.033618158798515485
2025-07-24,010620,1.0,0.2650872116512771,-0.6331710863314686,-1.2371353681924457
2025-07-24,180640,1.0,0.2636103911626913,0.03524186664541192,-0.3454515271440219
2025-07-24,000720,1.0,0.21023117738481759,0.49322851961105213,-0.8553801800585756
2025-07-24,010950,1.0,0.16840943830338187,0.662394760796559,-0.3615753111698217
2025-07-24,000880,1.0,0.14872384237475356,0.5138585490239188,0.0069064677956230955
2025-07-24,087010,1.0,0.14594720449464046,-3.6590187603754503,-0.380145142254465
2025-07-24,005940,1.0,0.13547072204625343,0.29518023724753206,-0.8916465188382389
2025-07-24,278470,1.0,0.1329016851423632,-1.1365438040054157,0.24614410013328508
2025-07-24,064400,1.0,0.12394653662967428,0.6417647313836924,-1.1732368682795347
2025-07-24,028300,1.0,0.09422904723527672,-1.3015840393083489,-0.133209888700569
2025-07-24,086520,1.0,0.08562390110131049,-0.24120052748700166,0.5650435209222114
2025-07-24,032640,1.0,0.08514430768247179,-0.3526026863164818,-1.0744124151089827
2025-07-24,009830,1.0,0.08248217715005324,0.5551186078496523,0.5204481201238721
2025-07-24,016360,1.0,0.0787592480618196,-0.06790828041892151,-0.37609181836096783
2025-07-24,029780,1.0,0.03168085573798395,0.20440810783091867,-0.26960260900031585
2025-07-24,214450,1.0,0.009713065413383763,-0.08441230394921483,0.6003178775877384
2025-07-24,005387,1.0,-0.0007560993413339464,-0.5589029804451486,1.8440415009584572
2025-07-24,161390,1.0,-0.028018191162260106,0.34056630195583876,0.42956040133479206
2025-07-24,039490,1.0,-0.03376621953352339,0.20440810783091867,0.06462684738408613
2025-07-24,006260,1.0,-0.055758437398616294,0.8934510902206658,0.18719303653500857
2025-07-24,241560,1.0,-0.09718632003402278,0.5674966254973723,1.3690992560841702
2025-07-24,088980,1.0,-0.09796182205761209,-0.05140425688862815,-0.637457539172793
2025-07-24,141080,1.0,-0.13282058208412362,-1.1447958157705622,0.11110110553087052
2025-07-24,277810,1.0,-0.14866309057744798,0.6541427490314123,-0.17066780625840763
2025-07-24,051900,1.0,-0.1530057206931804,-0.10916833924465487,-0.2848111697982967
2025-07-24,251270,1.0,-0.15361300593445623,1.72690427850048,-2.002530327696965
2025-07-24,000250,1.0,-0.18746985290654497,-1.4336162275506956,3.4726667693006656
2025-07-24,004020,1.0,-0.18967207446934303,-0.15042839807038824,0.8600802658329545
2025-07-24,138930,1.0,-0.2054213778093861,-0.0349002333583348,-0.2520537340559635
2025-07-24,028050,1.0,-0.21218618306762616,-0.2907125980778817,-0.6438261405638426
2025-07-24,078930,1.0,-0.23068554538908587,1.2441615902393994,-0.21210040915461653
2025-07-24,175330,1.0,-0.2571038573190236,-0.3154686333733217,-0.8750015098023138
2025-07-24,034220,1.0,-0.27449228731227837,0.06824991370599859,0.5006960868124777
2025-07-24,001040,1.0,-0.28061877162667737,1.165767478470506,-0.977144504482885
2025-07-24,103140,1.0,-0.2866903592264383,-0.0472782510060548,1.7054437282747819
2025-07-24,271560,1.0,-0.3086608424001876,-0.0472782510060548,-0.9343967027505518
2025-07-24,307950,1.0,-0.32977697007585,0.10538396664915863,-0.0626959321123491
2025-07-24,007660,1.0,-0.3345549633298362,0.06824991370599859,0.6631674675654708
2025-07-24,145020,1.0,-0.33956746832084383,0.20440810783091867,0.11827018650469204
2025-07-24,036570,1.0,-0.3501873867316537,0.20440810783091867,-1.435750641750339
2025-07-24,035250,1.0,-0.3537841068825875,0.20440810783091867,-0.822616723050459
2025-07-24,036460,1.0,-0.36420355186350245,0.11363597841430528,1.6231355278397612
2025-07-24,022100,1.0,-0.401391853699898,0.3735743490164254,2.1492870673877023
2025-07-24,454910,1.0,-0.43082353564091114,0.4725984901981856,-0.11165021944970784
2025-07-24,011790,1.0,-0.4527271618525538,0.9388371549289725,0.9427358020427938
2025-07-24,005385,1.0,-0.45856929711305383,-0.36498070396420174,1.100621819384773
2025-07-24,214150,1.0,-0.465001345396667,0.6170086960882524,0.18694238024773788
2025-07-24,097950,1.0,-0.4733957968922429,-0.1215463568923749,-0.1413410472164459
2025-07-24,302440,1.0,-0.49289340982152346,-0.8064633333995488,0.2601206874190148
2025-07-24,128940,1.0,-0.5060997375889423,-1.5408923804976027,-0.17175380707399956
2025-07-24,450080,1.0,-0.5133584112853581,0.12188799017945195,0.5132889533145182
2025-07-24,298380,1.0,-0.5156742090794514,-1.5037583275544424,1.7072365608219733
2025-07-24,011070,1.0,-0.5169739573281452,0.1260139960620253,0.678105121893335
2025-07-24,058470,1.0,-0.5405187765160927,2.1518828844055333,-1.479871302945073
2025-07-24,950160,1.0,-0.5807707495260628,-0.4681308510285351,-0.014285925579418685
2025-07-24,011780,1.0,-0.601202228988761,0.27042420195209205,-0.8320284091639376
2025-07-24,008930,1.0,-0.6136054434493237,0.41896041372473214,1.227270057996784
2025-07-24,052690,1.0,-0.6157109658145744,0.6582687549139857,-0.29560292082946643
2025-07-24,214370,1.0,-0.6189080065279128,-2.3165814864213896,1.4498193376256858
