date,INTERCEPT,SIZE,REVERSAL,MARKET_BETA
2025-11-26,0.025424000000000002,0.0023213501769948973,0.0014076020071994144,0.008578360381863017
2025-11-27,0.0009940000000000003,-0.0010061678646049244,0.0017087119679492703,0.00325089343050197
2025-11-28,0.0048175000000000015,-0.008181555902602264,-0.008696116175327118,0.004318676606069611
2025-12-01,-0.002390000000000001,-0.002778625009241933,0.0007957804096347819,-0.00012616569944448177
2025-12-02,0.011761499999999996,0.00015441534075763425,0.00029596872131771354,0.004985484576330822
2025-12-03,0.009113999999999999,0.0012694018294581821,0.00026341176888787846,0.0016090459366948375
2025-12-04,-0.0027405000000000003,0.002641928532834493,-0.002344115162526914,0.0013667812453616855
2025-12-05,0.0092275,0.002076605751295382,0.006341864916499695,0.005202533231230844
2025-12-08,0.0016989999999999996,0.004397538794242949,-0.00535446119254053,0.009718941528069019
2025-12-09,0.0020860000000000006,-0.000389300915746228,0.001371966551292561,0.0006724797896191933
2025-12-10,-0.006437000000000001,0.0004735481004370972,0.003688645669918745,0.0007245338093097035
2025-12-11,0.00018149999999999989,-0.002729916171567687,-0.0013052720364685392,-0.004651183971669372
2025-12-12,0.012190500000000003,-0.0019045515723096883,-0.005675709261668548,5.257833272707927e-05
2025-12-15,-0.009393467336683418,-0.003822338500346008,-0.005107532091714714,-0.005388211834460096
2025-12-16,-0.015188442211055279,-0.0035042219972366844,0.0049976157588437296,-0.011440880033491328
2025-12-17,0.004031658291457288,-0.0016617715016586617,0.0017656686009216917,0.001357498928308158
2025-12-18,-0.018714572864321613,-0.0007992864276463764,0.00046797706188867274,-0.010707228089220052
2025-12-19,0.012857788944723619,0.003181706351599286,-0.0020640127476267934,0.0005416137837565504
2025-12-22,0.009501507537688443,0.00029394086663901865,0.0019729402543546175,0.006284914005656691
2025-12-23,-0.0008552763819095478,0.002402242497543363,0.005258265104669509,-0.0031058033016082526
2025-12-24,-0.0014160804020100504,-0.0014176516725558383,-0.0039757168018802165,-0.0010163597733803883
2025-12-26,-0.012261809045226129,0.0032438906001351683,-0.0067208393286644855,0.004262785681865122
2025-12-29,0.009862311557788946,0.005199496825752433,-0.005638736800858169,0.005692032171494562
2025-12-30,-0.005273869346733668,-0.0013216056251433381,-0.0021085470242335116,-0.007685593143762917
2026-01-02,0.005137185929648243,0.0023373480787111634,0.0021964887481790416,0.002941113897863639
2026-01-05,0.014722613065326635,0.006801422893545518,0.004820755103589309,0.008673171166573172
2026-01-06,0.00720753768844221,0.005850750947128433,0.0012861054265220994,0.0038956564306617232
2026-01-07,-0.005988442211055277,0.0036896177199425436,-0.002131512029284236,-0.003072194819919207
2026-01-08,-0.0037693467336683416,0.005505010263357984,0.0011972251797394812,-0.0023631575178836507
2026-01-09,0.009404522613065331,0.004725721528100222,0.0007274334735786552,-0.0059231720024828
2026-01-12,0.011238693467336686,-0.00033645114701035596,-0.0017263014717010718,0.009927431675659864
2026-01-13,0.016762814070351753,0.009019588485391573,0.0027232599670105936,0.0071177149459123535
2026-01-14,0.007479396984924627,-0.005706061031319692,-0.0012621251788970521,0.0014542102344305102
2026-01-15,0.012518090452261309,0.002911959776674987,0.005259358968994634,0.007397852188809486
2026-01-16,0.0012723618090452267,0.0030962072980443333,0.006038962866567416,-0.0035415840754590843
2026-01-19,0.008303015075376884,0.006408098105747628,-0.00010654894517544625,0.00802670529716626
2026-01-20,0.01312713567839196,-0.004309340141605572,-0.0006198716126365477,-0.001294820367942715
2026-01-21,-0.010987437185929653,0.00416044376107847,-0.009180829523371915,0.002749912876262581
2026-01-22,0.013679899497487444,-0.006060752416317909,0.008505148857097663,0.008895516243689004
2026-01-23,0.021251758793969854,-0.004874996844860271,-0.002195385659511511,-0.0060448069295695505
2026-01-26,0.009877272727272731,-0.004514190442234705,-4.2315954037685485e-05,0.004361194792145781
2026-01-27,0.010814646464646463,0.0016328936930767026,0.0024670812736108023,-0.0004983332756805404
2026-01-28,0.01729090909090909,-0.005451853498141532,0.008407472194355415,0.0154014795591254
2026-01-29,0.01722676767676768,-0.0008361133408571049,0.003837929304099997,-0.0013544659315623431
2026-01-30,-0.007273232323232326,-0.006248425765600581,0.0038105507679408964,-0.0027462139607573616
2026-02-02,-0.04012121212121212,-0.0013128564129470705,0.002946161108845255,-0.00848731735438347
2026-02-03,0.04399545454545455,0.004076778278733991,-0.006100784890592555,0.008256183541574456
2026-02-04,0.01998232323232323,-0.002754494349689362,0.011614551105570263,0.01133038519713235
2026-02-05,-0.02015404040404041,-0.0067072241140162005,0.005638231659682914,-0.012625527796132336
2026-02-06,-0.018663131313131312,-0.002810611018450744,-0.004181064684655875,-0.003037896828119645
2026-02-09,0.037190404040404045,-0.000850423728454928,0.004417468033062407,0.0022710930207651336
2026-02-10,0.008522727272727272,-0.003644841772564401,0.001145983511555256,-0.01436996330693424
2026-02-11,0.011608080808080809,0.0052104178536109755,-0.005316946584575554,-0.008183372718694416
2026-02-12,0.015534848484848486,0.003590696047687989,0.0017985626717601617,0.005905392014333525
2026-02-13,-0.006810101010101011,0.0003503264113685751,-0.0007694959740703583,-0.00647269131168043
2026-02-19,0.032092424242424235,0.0026325620589811916,-0.006407672239922054,0.011738653496407049
2026-02-20,0.015936363636363637,0.008706230564179702,-0.00526137893822275,-0.0020488879437858443
2026-02-23,0.005412626262626264,-0.003047058711190556,-0.0024213845526050424,-0.0018449192673566702
2026-02-24,0.003987373737373738,0.0018075416745125586,0.0003340337009801096,0.013475887524505825
2026-02-25,0.009403535353535358,0.009886076158490853,0.0015142616614631254,0.0036785710279045227
2026-02-26,0.01178888888888889,0.00644667446398695,-0.0023668044247513505,0.01531637764760687
2026-02-27,-0.005183838383838384,-0.002615611357496114,0.0029466401366312896,0.011428551063607557
2026-03-03,-0.04379848484848485,-0.003768786609646599,0.00873753545343783,-0.014119569623156998
2026-03-04,-0.12681161616161618,-0.0015834882311496674,-0.0014162194469171817,-0.017735704445708617
2026-03-05,0.08745101010101013,0.010027338328297386,0.01087492628631808,0.031515137804629424
2026-03-06,0.018580808080808083,-0.007002946070962915,0.003477873352241926,0.017084808520060585
2026-03-09,-0.04012575757575758,-0.001968036442363925,-0.0017327705461863709,-0.009659280907634864
2026-03-10,0.02317929292929293,0.003765314646890027,0.016545826980893637,-0.0018127644268846291
2026-03-11,0.009932828282828285,0.0015362889943995937,0.006039206328660203,-0.011313750849632372
2026-03-12,0.0019202020202020195,-0.0021824893900060072,-0.0028437509995506314,0.0028422336829910582
2026-03-13,-0.010906060606060608,-0.002610832593602963,-0.007164978923277906,-0.007254136888532112
2026-03-16,-0.010929292929292931,0.0034097269259790192,0.005026436394449061,-0.004409992748520034
2026-03-17,0.0168439393939394,-0.0004154134255241711,-0.0032807876938165917,-0.0006271394142197613
2026-03-18,0.030152525252525257,0.0009557259413249788,-0.008065409583200048,0.010169394125734631
2026-03-19,-0.01871464646464647,-0.002135460825735082,-0.007213901395736653,0.0026299294151724893
2026-03-20,0.019513636363636365,-0.011917967078464592,-0.002752025512006554,-0.0011044330165957527
2026-03-23,-0.05842727272727274,-0.00628981311505356,0.0035490524272465485,-0.002782733931535888
2026-03-24,0.02034949494949495,0.004786540894271242,-0.0054072316937714806,0.00041129326927334377
2026-03-25,0.026966161616161624,-0.000710147116238243,0.00019578683967816317,0.009111615905912043
2026-03-26,-0.01880454545454546,0.0012761071731471941,4.924890656006573e-05,-0.008805880665768272
2026-03-27,0.006655050505050506,-0.008742770755842505,0.0024372134638409883,-0.004759431828466151
2026-03-30,-0.026987878787878797,0.00039463971790724945,-0.011457551759860025,0.001658042275896882
2026-03-31,-0.02822474747474748,-0.004585420332994754,0.002820603730675425,-0.01515124970194105
2026-04-01,0.05410000000000001,0.007830566414730112,-6.64167351283732e-05,0.014091396383283515
2026-04-02,-0.04004848484848486,0.00291614089163509,-0.0002465432491636036,-0.004837939877121256
2026-04-03,0.010836363636363639,0.0015309901850230447,0.010828484731948928,0.005310226283802766
2026-04-06,0.0022378787878787887,0.002490502773286256,-0.0013813253084971756,-0.004236490419743038
2026-04-07,-0.004325252525252527,0.0012511953890904678,0.002439456877250714,-0.001536157645860695
2026-04-08,0.04948181818181819,0.0010323875610152248,-0.01696773319986528,0.00619297710157249
2026-04-09,-0.0010797979797979806,-0.0027372951151875265,-0.0020809937676740057,-0.005439193593632378
2026-04-10,0.01184949494949495,0.0002602426837097562,0.0009453571567884535,-0.0007000729023453062
2026-04-13,-0.005054040404040405,-0.0024568119262206034,0.0019418294125855768,0.0012580205799911314
2026-04-14,0.014255555555555558,0.0037671790111304714,-8.911007706087036e-05,0.0023699472536402896
2026-04-15,0.020206565656565652,-0.002389200861411541,-0.0008696172923250397,0.007170592241099639
2026-04-16,0.017414646464646466,-0.00019791339596995035,0.0005294831825546334,-0.0013750328973641283
2026-04-17,0.0002843434343434346,-0.0011356165159870652,-0.004224836247058811,-0.0005257645836793731
2026-04-20,0.000762626262626263,0.0008117781871169739,-0.0033988678381090443,0.005536419663750321
2026-04-21,0.01137878787878788,0.007299193418389143,-0.0011090937082473599,0.008003432784393747
2026-04-22,0.00725909090909091,0.0008995623434622267,0.005175940611969196,0.005892102355670855
2026-04-23,0.003183838383838384,-0.00016397908535964936,-6.323224882042567e-05,-0.0024961526564276078
2026-04-24,0.015091414141414149,-0.006479220467032523,-0.004690025175043686,0.0077051560551217825
2026-04-27,0.011145454545454543,-0.00020058918437315353,0.0028163462817070986,0.014052532602526705
2026-04-28,0.0025237373737373742,0.0029944036429826,-0.008646858152778396,-0.005870377182660354
2026-04-29,0.005932323232323233,-0.00010128992208785735,-0.004624031812317075,-0.0017494567843110544
2026-04-30,-0.013878787878787878,0.0015904253532861578,-0.0023803212247293227,0.0013514510436634577
2026-05-04,0.019410101010101013,0.008743509709348764,0.0014662100033763852,0.013659045768992188
2026-05-06,0.001064646464646466,0.015956187235508915,0.0014108961621164564,0.016687218840339857
2026-05-07,0.0008106060606060616,0.002469502503126491,-0.004437267905646926,-0.007884972652929105
2026-05-08,0.0021318181818181818,-0.0009640210752972295,-0.0026728230037202936,-0.0014194519406455898
2026-05-11,-0.0010282828282828281,0.009191007019354555,0.0005038598971085585,0.004733201432387219
2026-05-12,-0.018585858585858588,-0.000744582324734656,0.002869381434230887,-0.009028193331731594
2026-05-13,-0.0030575757575757576,0.010802139415230274,0.0043898132782827,0.006633842181161479
2026-05-14,0.030493939393939396,-0.010909841224654717,0.0037448782800895233,-0.011611811835365289
2026-05-15,-0.03688535353535354,-0.0037175459742460775,-0.0037719540306281737,-0.017607318434578086
2026-05-18,-0.022171717171717176,0.0030280187894840553,0.002776560669711298,0.010241149992476176
2026-05-19,-0.021104545454545463,-0.00671717159166771,0.0023394252355817377,-0.014638821509556843
2026-05-20,-0.02612474747474747,0.006116926960178767,-0.005736126482185379,-0.001849126374113256
2026-05-21,0.05068181818181819,0.017198363386065712,-0.008090752895565715,0.024795965996288766
2026-05-22,0.026906565656565656,-0.00551398049004164,0.005555684477959421,-0.0012028052007859295
2026-05-26,0.005354545454545455,0.0052738326107776195,-0.004033416059813086,0.011578473589017984
2026-05-27,-0.018208585858585858,0.0077065144185747,0.004329480165878702,-0.009176346005998691
2026-05-28,-0.014288888888888896,0.0035281105839526723,0.0031859888290847516,-0.005566776196125257
2026-05-29,0.00973080808080808,0.008993722923253369,-0.03823209811057384,-0.02320881670586832
2026-06-01,0.006831818181818183,0.012967536941232252,0.015027978237518473,-0.0006933698510627596
2026-06-02,-0.015461111111111116,0.00024247736770257968,0.009519818326438627,-0.012144021842028925
2026-06-04,0.006023737373737373,-0.014537104633746268,0.005145679180542833,0.009748007476953724
2026-06-05,-0.0266449494949495,-0.0029906994681716337,0.0002544611251927261,-0.01088696443734005
2026-06-08,-0.06898030303030303,-0.005010100370643983,0.0009951736865043898,-0.018175576179669556
2026-06-09,0.040718181818181806,0.0007842351233488415,0.009918366059604701,0.011029146910356058
2026-06-10,-0.007590909090909092,-0.008466003596756547,0.005508337322407998,-0.004509076528842071
2026-06-11,0.015485353535353536,-0.009940075192131675,-0.009162164465511189,0.000727813445415096
2026-06-12,0.033900505050505056,0.0030903249646453174,-0.0142819861591798,0.029638221322016985
2026-06-15,0.03003333333333334,0.015865694265126736,-0.0016773134084162188,-0.0020198387739313543
2026-06-16,0.009346969696969699,0.0010948771602509381,0.0007241273806825732,-0.004048780266726077
2026-06-17,-0.004682323232323232,0.0005141125706488277,0.002539041585673626,4.991426864747703e-05
2026-06-18,-0.03071262626262626,0.00941030314950507,-0.003906717506408338,-0.003320670497018629
2026-06-19,-0.014887373737373743,0.0040541891401788925,0.00196452473059957,-0.001949406986670481
2026-06-22,-0.024468686868686876,0.004308492473128412,0.0017636729775499954,0.006217814708893315
2026-06-23,-0.05646818181818183,-0.009890104120248192,0.0009792113044065564,-0.02290905506493605
2026-06-24,0.011738888888888889,4.273941835247239e-05,-0.012410799988775437,0.0009429370864669329
2026-06-25,-0.0026898989898989888,0.0044831879069418806,-0.01328420521348166,0.003853482998468165
2026-06-26,-0.03894040404040405,-0.004258812693686088,-0.0013643899905391495,-0.00944603983629327
2026-06-29,0.06462626262626264,-0.016467780170774382,0.009664293909943694,0.004306661710250502
2026-06-30,-0.017531818181818187,0.008455319970855274,-0.0074743046127225135,0.007978604100112651
2026-07-01,0.019197474747474744,-0.008411061135609669,0.005192273012442981,-0.0024769125741143333
2026-07-02,-0.012420707070707073,-0.009392788065381444,0.0014036781194842628,-0.030553358505229167
2026-07-03,0.006328282828282829,0.008806588363407548,-0.002177041250990436,0.004931791021795918
2026-07-06,-0.0034994949494949502,-0.0004682901466094284,0.0035924460400980334,-0.008025499881442714
2026-07-07,-0.004748989898989901,-0.014424547164168446,-0.0010430382886889376,-0.023092579784991237
2026-07-08,-0.04117171717171717,-0.00627380709620199,0.009409721601436612,-0.016672950003399196
2026-07-09,-0.012847474747474748,-0.008542038276402084,0.01668587010221708,-0.0016166782988060067
2026-07-10,0.02907525252525254,0.009590197389206153,0.005416380344191125,0.01700649551088099
2026-07-13,-0.025429292929292927,-0.011007130925356962,-0.003673377839916016,-0.017661972763332
2026-07-14,-0.025589393939393947,0.001827736016360277,0.0027787100761025195,-0.0017786955457879435
2026-07-15,0.034743654822335025,0.011256779131791806,0.004902837160599864,0.020910043704010978
2026-07-16,-0.014096954314720815,-0.005696428263579801,0.005881370324796842,-0.02444296191663273
2026-07-20,-0.04212741116751268,-0.004197689397801355,0.0007530547400817552,-0.009359084271349958
2026-07-21,0.007430964467005075,0.008119065146816186,-0.004204211541144979,0.00542944753745379
2026-07-22,0.008015228426395939,0.006272335388903818,0.0014450788325872797,0.0049905208724200945
2026-07-23,0.0500208121827411,-0.0003811959907051352,-0.003625576437926365,0.009917316670201817
