date,ticker,INTERCEPT,SIZE,MOMENTUM,MARKET_BETA
2025-07-23,024110,1.0,1.01588326522276,-0.21163430792539306,-1.0097999311960593
2025-07-23,034730,1.0,0.9796202393096608,-0.1793900686698795,0.5251990417548609
2025-07-23,006400,1.0,0.918568607187886,-1.2941313257926215,0.6023442282943993
2025-07-23,030200,1.0,0.903129137722068,0.010778747188034236,-1.8142955921874129
2025-07-23,323410,1.0,0.8693470898749747,0.47657238122783074,0.5704221753533582
2025-07-23,018260,1.0,0.8554401727296673,-0.26975699008008935,-0.7891082813180252
2025-07-23,079550,1.0,0.7948110805824312,1.9287410329978567,-0.4771217671953201
2025-07-23,066570,1.0,0.7611301149326738,-0.9971013512635132,0.13060626195192548
2025-07-23,003550,1.0,0.7594764440401887,-0.5484483514758721,-0.3673590328071999
2025-07-23,017670,1.0,0.7236462813440167,-0.4409794338349338,-1.9146856984689338
2025-07-23,003670,1.0,0.6774144764056077,-1.2890495070525707,1.1335000184657817
2025-07-23,006800,1.0,0.6699525552815664,2.077432902499447,1.00227203170869
2025-07-23,352820,1.0,0.6545923943875375,0.19001607617343214,-0.5944731427689948
2025-07-23,267250,1.0,0.5986155045331478,0.48852119691525614,-0.42222396010646973
2025-07-23,086280,1.0,0.5764486094635495,-0.4582903358983531,-0.4172566229997984
2025-07-23,247540,1.0,0.5908268319784115,-1.206157132417514,1.5451498992692088
2025-07-23,272210,1.0,0.5764790098293299,2.875288093429881,-0.04626039272809725
2025-07-23,009150,1.0,0.5286545047246956,-0.8080012155317947,0.6074954478544742
2025-07-23,003230,1.0,0.542004514888517,1.1019485813902952,0.08804255339551416
2025-07-23,000100,1.0,0.5234798101223455,-0.18690182850822384,0.15791040612849383
2025-07-23,298040,1.0,0.49218970452928623,1.6915095661963537,1.349127422562773
2025-07-23,047050,1.0,0.41598350744648066,-0.7624945761161548,1.0823761080543055
2025-07-23,005830,1.0,0.4810481742498268,-0.49223998188941465,-0.047129884952741945
2025-07-23,003490,1.0,0.4425740283235283,-0.542921514792001,-0.7842385066297429
2025-07-23,000150,1.0,0.44011020307436277,2.0909121096561347,2.006389420524748
2025-07-23,047810,1.0,0.3876135238270757,0.6123118781872529,-0.7399415361910127
2025-07-23,010120,1.0,0.32910134828465115,0.2240019982313014,1.8480659880000943
2025-07-23,071050,1.0,0.34915769196508734,0.8859775632296046,0.1687869881835188
2025-07-23,443060,1.0,0.33633412069227997,0.49512488937872323,0.17629857910950755
2025-07-23,042700,1.0,0.325860172225913,-1.1747604582643996,2.424049568752126
2025-07-23,377300,1.0,0.28022739704279304,2.883587908687189,0.03223294061746361
2025-07-23,326030,1.0,0.2839167307519422,-0.29840129417262956,0.056540369731388866
2025-07-23,090430,1.0,0.277866496747578,-0.6148067447993448,-0.43483109857974683
2025-07-23,021240,1.0,0.26011555301966477,0.27219396847660127,-1.2790990743807957
2025-07-23,010620,1.0,0.286931665183408,0.9596170699994944,-0.5955010507944747
2025-07-23,180640,1.0,0.2662993263094552,0.655315116445137,0.11459815821128363
2025-07-23,000720,1.0,0.22312933243159258,1.3686702688653385,-0.35701833575435804
2025-07-23,010950,1.0,0.16444464866703387,-0.7813282569460456,-1.112450702244582
2025-07-23,000880,1.0,0.14485113685177173,2.6825668766137247,0.22700901711715085
2025-07-23,087010,1.0,0.1507526965152127,2.6562467462691046,0.38059906401146787
2025-07-23,005940,1.0,0.14863840217204713,0.23104112991878548,-0.42694723409554564
2025-07-23,278470,1.0,0.12043292926020704,0.9295583421039177,0.4052349821045266
2025-07-23,028300,1.0,0.08647489460046667,-1.1410866429968904,-0.8315634325366661
2025-07-23,086520,1.0,0.07557599254460685,-1.26617932432235,1.4485048459388372
2025-07-23,032640,1.0,0.09531116247917079,-0.01693499982292662,-1.875683742465085
2025-07-23,009830,1.0,0.06931907445809622,-0.3108733321771571,1.122622909439293
2025-07-23,016360,1.0,0.07947543671899583,0.5064665303959756,-0.1510264561463028
2025-07-23,029780,1.0,0.020596058921256568,-0.2559619160706417,-1.6878520732840112
2025-07-23,214450,1.0,-0.013167508522073747,2.910931212222488,0.1969566093974408
2025-07-23,005387,1.0,-0.05892601246229921,-0.7642248534674081,-0.2902277278032413
2025-07-23,161390,1.0,-0.04872481548596539,-0.7263958575181849,-0.261692064167406
2025-07-23,039490,1.0,-0.03910182882707072,0.44603719877778353,0.42702896765782505
2025-07-23,006260,1.0,-0.05809041024717156,-0.0371681354747415,1.400035515877722
2025-07-23,241560,1.0,-0.14241511989704964,-0.26891249628740704,0.044296963115361535
2025-07-23,088980,1.0,-0.09977571182182382,-0.6184450981449774,-1.9084643674017006
2025-07-23,141080,1.0,-0.13680866291638502,0.07380827803625233,0.8544615336675125
2025-07-23,277810,1.0,-0.14538456862157348,0.9539771646879712,0.9251782631529768
2025-07-23,051900,1.0,-0.15702478041445764,-0.5806868593257841,-0.8739963881344124
2025-07-23,251270,1.0,-0.10425064430118061,-0.43690730686857415,-0.5593014431158703
2025-07-23,000250,1.0,-0.45821756196008895,-0.701682982096777,1.3848556244838874
2025-07-23,004020,1.0,-0.21706628711584575,-0.564313647898124,0.21121678394320964
2025-07-23,138930,1.0,-0.21031111315780504,-0.050060515053810775,-0.7216276803265378
2025-07-23,028050,1.0,-0.19999400974033,-0.6158320253660532,0.030977418145752614
2025-07-23,078930,1.0,-0.2347815760849049,-0.6101055014927956,-0.8295394219291602
2025-07-23,175330,1.0,-0.24422873627482972,-0.018559520554763252,-0.7934999370966416
2025-07-23,034220,1.0,-0.28765200709221894,-0.9137626552912785,0.7606834876130075
2025-07-23,001040,1.0,-0.2584286471682269,0.12485560701248534,0.4397301926323515
2025-07-23,103140,1.0,-0.3373229981476354,0.6865101153228497,0.06726269245077741
2025-07-23,271560,1.0,-0.301277174159667,-0.33396987215711854,-1.6070637482447485
2025-07-23,307950,1.0,-0.33335796951309876,-0.5069008631419015,0.14637708454367734
2025-07-23,007660,1.0,-0.33616701591178827,-0.7202859459245394,2.4369619594499263
2025-07-23,145020,1.0,-0.34852241723416744,0.3230736839767396,-0.0207131217410478
2025-07-23,036570,1.0,-0.3169989495395654,-0.479544187494378,-0.3730987798722292
2025-07-23,035250,1.0,-0.3470582517549234,-0.1399933762518722,-1.4908940735114466
2025-07-23,036460,1.0,-0.4129885365026344,-0.7654705502061011,0.3383911285651597
2025-07-23,022100,1.0,-0.4519852696368722,-1.044753951802931,1.6802663416121464
2025-07-23,454910,1.0,-0.42861265028919954,-0.7438602193667614,0.7853629461135309
2025-07-23,011790,1.0,-0.46901573816046843,-1.073590152970401,2.0245377458818927
2025-07-23,005385,1.0,-0.49648574776161897,-0.7323345202644345,-0.46868542120143186
2025-07-23,214150,1.0,-0.47308398850177363,-0.16776078337546982,-0.1039457860027005
2025-07-23,097950,1.0,-0.4764040187490358,-1.0124005198933759,-0.3342766342595602
2025-07-23,302440,1.0,-0.5013812171009895,-0.6202471521170149,0.5290893937994005
2025-07-23,128940,1.0,-0.5087057287155727,-0.49080568482416603,-0.42113769048934213
2025-07-23,450080,1.0,-0.5161092268623552,-1.293447907436219,2.2640589231727968
2025-07-23,298380,1.0,-0.5757506393990952,1.1870072573432207,-1.0412140641774543
2025-07-23,011070,1.0,-0.5319025395058935,-1.1928798203582134,1.1669890529288824
2025-07-23,058470,1.0,-0.49687713962267255,-0.38840692956211503,0.8678141208052865
2025-07-23,950160,1.0,-0.5886290955016009,2.690099541518068,-0.5560458150175144
2025-07-23,011780,1.0,-0.5838425363074241,-0.9162266008775396,0.048484494909701845
2025-07-23,008930,1.0,-0.6517986607499258,-0.03450302372477068,0.04267038585609398
2025-07-23,052690,1.0,-0.6112574537881816,0.41769790601978457,0.20654598828599754
2025-07-23,214370,1.0,-0.6620184959935399,0.10344971477120164,0.8915731656257017
2025-07-23,002380,1.0,-0.6143202943645854,-0.6359541597151248,0.08173200174092785
2025-07-23,017800,1.0,-0.6022833172333495,0.880190640333548,-0.7239917797754157
2025-07-23,088350,1.0,-0.637951564820466,-0.42462550038961017,-0.15429774588557846
2025-07-23,004990,1.0,-0.6386721165386771,-0.43291851643098306,-0.7133512708800305
2025-07-23,257720,1.0,-0.6843264010552652,-0.12114100604687425,1.466133312831728
2025-07-23,026960,1.0,-0.6979342535017112,-0.054620616697722855,-1.291804646703109
2025-07-23,041510,1.0,-0.663693277960372,0.43584731910992297,-0.7417657075568526
2025-07-23,001440,1.0,-0.7393908257697401,-0.3175359974484687,1.2194171642641205
2025-07-23,062040,1.0,-0.7816636254139184,1.444065283121004,0.9629807430332402
2025-07-23,383220,1.0,-0.7214681046581273,-0.15108338172684982,-0.642826251308031
2025-07-23,011170,1.0,-0.7384523748788164,-1.1586827214524333,0.4238289975563391
2025-07-23,489790,1.0,-0.7853513055769781,-0.37072580248582154,1.9221060735011692
2025-07-23,192820,1.0,-0.8012246530677817,0.16733690681560537,-0.09273829029064763
2025-07-23,012750,1.0,-0.8223607508490457,-0.3962153940839656,-1.7369532403288301
2025-07-23,111770,1.0,-0.8484573069215535,0.41995131752246684,-1.2275529688021645
2025-07-23,035900,1.0,-0.8381131181013967,-0.0437998332136244,-0.43570351572926846
2025-07-23,039030,1.0,-0.8519786519824851,-0.8817968992709313,2.242971909314338
2025-07-23,018670,1.0,-0.8763716190481426,0.0768330178117839,-1.3920984411919535
2025-07-23,310210,1.0,-0.9262087868226819,0.7063304846412557,2.310840302202661
2025-07-23,082740,1.0,-0.8765544566055326,0.950414386709434,0.3488911644348508
2025-07-23,462870,1.0,-0.8740826745001287,-0.7911915321660495,0.18022364597448734
2025-07-23,002790,1.0,-0.8861143460881831,-0.4927043772311493,-0.40682748814875885
2025-07-23,042670,1.0,-1.0646287938961825,0.3692030696691946,-0.01586467177695139
2025-07-23,139480,1.0,-0.8709000378342977,0.10994138753410199,-0.9153837432946064
2025-07-23,030000,1.0,-0.9130531923769615,-0.4426956988373487,-1.6779436997813169
2025-07-23,139130,1.0,-0.9251397826331125,0.08213551522538713,-0.7939147574467843
2025-07-23,001450,1.0,-0.9430089337505255,-0.9097146736034,-0.3825351620417261
2025-07-23,000240,1.0,-0.9708085527645565,-0.2440921153120243,-0.7981321457957073
2025-07-23,004370,1.0,-0.9270970842540049,-0.752941832778786,-1.4393764136534486
2025-07-23,082270,1.0,-0.9974556115694883,3.1866191108302857,-0.5931111663911984
2025-07-23,012510,1.0,-0.9619698197225859,-0.4928820582214646,0.5118428470344203
2025-07-23,263750,1.0,-0.9150999390945757,-0.6165795164086832,-0.3974554999233328
2025-07-23,068760,1.0,-0.9668621394198267,-1.1676725190967794,0.41704175766014856
2025-07-23,001720,1.0,-0.931996066937636,0.344917096067191,-1.1172368246014406
2025-07-23,051600,1.0,-0.9870317079904254,0.40312087421525433,-1.327219650647008
2025-07-23,028670,1.0,-1.023900151285107,-0.6613669652181497,-0.403575679175714
2025-07-23,018880,1.0,-1.0438922602601868,-1.0519838070071488,0.0021665415547725128
2025-07-23,161890,1.0,-0.9996139472544437,0.021731607251211045,-0.30657739659588407
2025-07-23,081660,1.0,-1.0305298244459236,-0.8203477067886636,-1.0661989572322246
2025-07-23,066970,1.0,-1.0248321574038501,-1.2941313257926215,1.8967486012220898
2025-07-23,003690,1.0,-1.0527477505339853,0.13772870877797838,-1.5148337443448583
2025-07-23,112610,1.0,-1.084596148016781,-0.5712124158863459,0.9782157228675661
2025-07-23,023530,1.0,-1.076144779275748,-0.3032794647250061,-1.2612623623130823
2025-07-23,403870,1.0,-1.07856412120134,-0.9433997998975716,2.004564445133792
2025-07-23,000120,1.0,-1.0817610875824446,-0.672377911015752,-1.1972542617327095
2025-07-23,282330,1.0,-1.080807099578844,-0.3093114667065991,-1.6328211900485514
2025-07-23,361610,1.0,-1.0992122515843006,-1.1037748413178783,1.6741270282304268
2025-07-23,008770,1.0,-1.1102556811812407,-0.5775459676056554,-0.5236712407447864
2025-07-23,000990,1.0,-1.1244816253981793,-0.719751487067632,1.0519308325388117
2025-07-23,020560,1.0,-1.1369979948001476,-0.6556106961699929,-0.8935583626250739
2025-07-23,140860,1.0,-1.1776374525263789,0.041456029875066205,-0.6637980323464395
2025-07-23,014680,1.0,-1.1119027922803812,-0.7657852806796519,1.3027387876293652
2025-07-23,065350,1.0,-1.1668643125301679,-0.24919837872200815,1.2495551669051903
2025-07-23,071970,1.0,-1.162956945217748,2.140278123052245,-0.06809228447647736
2025-07-23,237690,1.0,-1.189794674820008,-0.6647803513854235,0.5317973942150663
2025-07-23,069620,1.0,-1.1743003166962027,-0.04731620317008816,-0.48865204774783816
2025-07-23,103590,1.0,-1.2267874804856997,-0.1985949806290495,1.7069197325685406
2025-07-23,006040,1.0,-1.2019409855694998,0.1512569104836294,-1.0546024715089528
2025-07-23,375500,1.0,-1.2199529810865057,0.15764179674122783,-0.2873154578002717
2025-07-23,009970,1.0,-1.2315300563906266,0.157535793585438,-1.2733156817773839
2025-07-23,010060,1.0,-1.2955589822105626,-0.7959009826950232,0.832758917982415
2025-07-23,007390,1.0,-1.2809572571429226,2.426074415068005,-0.9828643662170963
2025-07-23,006280,1.0,-1.2319985114270977,-0.4536769848038622,-0.15322508626888048
2025-07-23,034230,1.0,-1.2579339554724276,-0.3482058882057793,-0.7742535873446431
2025-07-23,004170,1.0,-1.253711883082186,-0.32896102694704643,-0.9165097718735875
2025-07-23,006360,1.0,-1.295195550253901,0.053658576987612075,-0.03574691730580231
2025-07-23,204320,1.0,-1.2955589822105626,-0.9150602920293317,0.0704513367708957
2025-07-23,069960,1.0,-1.2793733858050507,0.22739183758473022,-1.5347280506918868
2025-07-24,005930,1.0,2.6858204204661957,-0.98798773118351,0.2527572975145894
2025-07-24,000660,1.0,2.6858204204661957,-0.24428731556690403,0.4929123928644737
2025-07-24,373220,1.0,2.648218749952589,-0.8374307154614,0.2106602777678836
2025-07-24,207940,1.0,2.6079786842663997,-0.2351417938141159,0.4912930951466297
2025-07-24,012450,1.0,2.1141101879087656,2.9511734442281243,-0.4222284484349151
2025-07-24,005380,1.0,2.081349738285716,-0.9055484503038741,2.797805984252591
2025-07-24,005935,1.0,2.070029148228808,-0.9326756169333349,0.16507283516524512
2025-07-24,105560,1.0,2.0473466328468306,-0.1982711986526602,0.1072838909011219
2025-07-24,000270,1.0,2.0044892301667,-0.8725491796669519,3.1436867077258506
2025-07-24,034020,1.0,1.965072801387071,2.8211564554947763,0.8462038559832971
2025-07-24,068270,1.0,1.9492154807350823,-0.6587213930989784,-0.46822092082760325
2025-07-24,035420,1.0,1.8599648824769375,0.5165813755352451,-0.7583030100236449
2025-07-24,329180,1.0,1.8595464868149996,2.0570611895569026,-0.25108825620072317
2025-07-24,055550,1.0,1.7528765707160125,-0.37257515104731964,-0.2637672443525023
2025-07-24,028260,1.0,1.6139104078750983,-0.4033709776981049,-0.1326796221971849
2025-07-24,012330,1.0,1.5608191856159535,-0.2566225901998784,0.49952418041872537
2025-07-24,005490,1.0,1.548179142294603,-0.9970968819958305,1.3842105873578054
2025-07-24,086790,1.0,1.499095371617037,-0.21427932009860587,-0.2781115655850909
2025-07-24,032830,1.0,1.4977803589798844,-0.0027509654569846816,-0.7566182154788209
2025-07-24,196170,1.0,1.4893431323185142,0.14871047955080313,0.3933765480704987
2025-07-24,042660,1.0,1.488367645323795,1.8952244766956416,-0.9971645313377424
2025-07-24,011200,1.0,1.4775421971849152,-0.37135768656612694,0.31987919630968453
2025-07-24,035720,1.0,1.435636294050303,0.4418710951470593,-1.1160536036965731
2025-07-24,015760,1.0,1.433745408584165,0.780545894783146,0.2678221184991476
2025-07-24,009540,1.0,1.4082345295845244,1.2404905355730662,-0.2568808535147407
2025-07-24,000810,1.0,1.2993774819771429,-0.34392824558392276,-0.10969728331978047
2025-07-24,138040,1.0,1.2858503633439995,-0.06239980109582245,-0.30795669959322286
2025-07-24,064350,1.0,1.2850747833987837,3.1436042409375005,-0.009409722776806783
2025-07-24,402340,1.0,1.268564756365347,0.8046739570948325,0.35654180661999074
2025-07-24,051910,1.0,1.2618561708548035,-1.18575625792386,0.3349033777858495
2025-07-24,316140,1.0,1.1635894283122359,0.14375135014352275,0.12797569411804174
2025-07-24,096770,1.0,1.1003204593161287,-0.7627595623935077,0.8214536980623086
2025-07-24,267260,1.0,1.0836966951947413,0.26491790499663465,1.1539209175724687
2025-07-24,010140,1.0,1.057005854158527,0.46194043622458175,-0.8725259944733758
2025-07-24,010130,1.0,1.0382149809502774,0.09507975768551521,-0.4783342227927031
2025-07-24,259960,1.0,1.0352914054199616,-0.1451669585542918,-0.8646174052190484
2025-07-24,033780,1.0,1.033651387510198,0.01500721161482906,-1.0008679519773769
2025-07-24,024110,1.0,1.0058366730018238,-0.13680857855192424,-0.5286090498629763
2025-07-24,034730,1.0,0.9552807842755028,-0.14647684628623506,-0.7081048686938549
2025-07-24,006400,1.0,0.9288684368170508,-1.3406592129149335,0.5072835926833937
2025-07-24,030200,1.0,0.8818959476446278,0.02948165161304157,-1.1032228549652658
2025-07-24,323410,1.0,0.84310880595938,0.46754426196614113,-0.7334461685979697
2025-07-24,018260,1.0,0.8253508821660233,-0.3915634951189178,-1.2171146751543518
2025-07-24,079550,1.0,0.7934243270248229,1.7871211828621598,0.0346010703262958
2025-07-24,066570,1.0,0.7853689550683854,-1.016175615637924,0.9412809400638824
2025-07-24,003550,1.0,0.7571919825288078,-0.5708600440113862,-0.13335947829390055
2025-07-24,017670,1.0,0.7114605480779802,-0.4367781623543964,-0.8703409750383618
2025-07-24,003670,1.0,0.6801192434054905,-1.3095100875804635,0.3293381103334166
2025-07-24,006800,1.0,0.6625533503066168,2.3007840001219897,0.13977481686000567
2025-07-24,352820,1.0,0.6306465758539366,0.1869699113125987,-0.932524733655574
2025-07-24,267250,1.0,0.595305750641676,0.46292561215875677,-0.12440976000656973
2025-07-24,086280,1.0,0.5912963841009851,-0.46180208505317033,0.4896958967762679
2025-07-24,247540,1.0,0.5878935770322258,-1.2275008804579775,0.21230757362355507
2025-07-24,272210,1.0,0.5567331436314438,2.620418021921056,-0.49706943633974093
2025-07-24,009150,1.0,0.5345307570197568,-0.7999143815246851,0.35611118933904157
2025-07-24,003230,1.0,0.5326009691211564,1.142697975740691,-0.20028141033927854
2025-07-24,000100,1.0,0.520322728841644,-0.1974135351380187,-0.03867761559934192
2025-07-24,298040,1.0,0.5060702323813108,1.876106744497375,0.9762738458045109
2025-07-24,047050,1.0,0.4981199333443332,-0.7757792084212473,3.408685157236318
2025-07-24,005830,1.0,0.4632252798080838,-0.4964517410754739,-0.6414051909277999
2025-07-24,003490,1.0,0.4439346802626113,-0.5212209954853333,-0.1040929293172943
2025-07-24,000150,1.0,0.4316191063368008,2.1297339815673895,0.31040842373957656
2025-07-24,047810,1.0,0.4089046785963201,0.5987082197306738,0.722415775963068
2025-07-24,010120,1.0,0.33918780922319247,0.12333075305975365,0.8421871713980962
2025-07-24,071050,1.0,0.333438892204352,0.8724113643332205,-0.4398280256581636
2025-07-24,443060,1.0,0.3159228481063524,0.4228157004671657,-0.634645953137283
2025-07-24,042700,1.0,0.31512719115423615,-1.154831327084329,0.10773839682384956
2025-07-24,377300,1.0,0.2842609310785744,3.05831160329507,0.3805201345010267
2025-07-24,326030,1.0,0.2842534216678998,-0.30843819447578474,0.04804852616700073
2025-07-24,090430,1.0,0.27235327080684035,-0.6897892505689813,-0.29337085386050826
2025-07-24,021240,1.0,0.26775237869219654,0.2449430192639476,0.06346691303174061
2025-07-24,010620,1.0,0.25592739788355495,0.7950232056465784,-1.1576156600787446
2025-07-24,180640,1.0,0.2544578424335616,0.6135039683037107,-0.32878422655082185
2025-07-24,000720,1.0,0.2013412211990146,1.624780496179979,-0.7507485451562635
2025-07-24,010950,1.0,0.15972521907124476,-0.808498836378189,-0.43077177923251936
2025-07-24,000880,1.0,0.14013646403509025,2.718756326398175,0.0817415835435262
2025-07-24,087010,1.0,0.13737348548697614,2.692947003910565,-0.2056269096625677
2025-07-24,005940,1.0,0.12694854081849513,0.25438528511169767,-0.8371288077712769
2025-07-24,278470,1.0,0.12439214197887649,1.1789073352173567,0.3289745631774678
2025-07-24,028300,1.0,0.08590974940562786,-1.1606290176009755,-0.2425835152297663
2025-07-24,086520,1.0,0.07734693524040172,-1.3040629948424918,0.33801405450103805
2025-07-24,032640,1.0,0.0768697011229971,-0.004921291052879906,-1.0555016271503959
2025-07-24,009830,1.0,0.07422066661762165,-0.29592817612991007,0.4406148230574407
2025-07-24,016360,1.0,0.07051605202577556,0.572633304979217,-0.29746611120170974
2025-07-24,029780,1.0,0.0236692561212407,-0.2503152330186488,-0.2443964086903502
2025-07-24,214450,1.0,0.0018095336665909473,3.0467439752163568,0.8140386344037069
2025-07-24,005387,1.0,-0.008608129306723852,-0.742019902103965,1.82417839066863
2025-07-24,161390,1.0,-0.03573610858606309,-0.7096866723025419,0.409750647746737
2025-07-24,039490,1.0,-0.04145586023156932,0.46350289876265954,0.06089600546487547
2025-07-24,006260,1.0,-0.06333989005840035,-0.06722227539837794,0.13701848309407183
2025-07-24,241560,1.0,-0.10456397326897567,-0.2945705974303112,1.4423132758627502
2025-07-24,088980,1.0,-0.10533566030477635,-0.6245803083358854,-0.640311837041701
2025-07-24,141080,1.0,-0.1400229369053486,0.11172235631922445,0.09704100780532482
2025-07-24,277810,1.0,-0.15578751010694594,0.8070832400651268,-0.098597404638557
2025-07-24,051900,1.0,-0.1601087771825339,-0.6212359811339514,-0.3213798116946138
2025-07-24,251270,1.0,-0.1607130749580015,-0.4565386387060457,-2.148129881065072
2025-07-24,000250,1.0,-0.1944033672934405,-0.7919271618356983,3.4209425801860016
2025-07-24,004020,1.0,-0.19659475529537812,-0.5025010895279913,0.7951213696200509
2025-07-24,138930,1.0,-0.21226658185509817,0.04669689030317792,-0.2146199772880938
2025-07-24,028050,1.0,-0.218998108477477,-0.6394373135201911,-0.7086462738564354
2025-07-24,078930,1.0,-0.2374064654382709,-0.6213766056948867,-0.30133465320850855
2025-07-24,175330,1.0,-0.2636948156990662,-0.03600816720444401,-0.8730251886422425
2025-07-24,034220,1.0,-0.28099770542798913,-0.9399163324845784,0.3734343701746823
2025-07-24,001040,1.0,-0.2870940512486954,0.13577910074942098,-0.92447987089572
2025-07-24,103140,1.0,-0.29313577041246763,0.8234390916045012,1.743526663833984
2025-07-24,271560,1.0,-0.31499817246912293,-0.3165940431428906,-0.8647819364152967
2025-07-24,307950,1.0,-0.3360104219255475,-0.5588914135602836,-0.08413915816188074
2025-07-24,007660,1.0,-0.34076491042343543,-0.7391935537739424,0.49546295593033385
2025-07-24,145020,1.0,-0.3457527570064062,0.4018632658458797,0.13265189855000423
2025-07-24,036570,1.0,-0.35632043202155605,-0.49500581878263994,-1.5281438989659168
2025-07-24,035250,1.0,-0.35989945854560357,-0.06952864047199438,-0.7983611850968538
2025-07-24,036460,1.0,-0.3702676463354895,-0.6999635415406674,1.651348955046864
2025-07-24,022100,1.0,-0.4072730048486309,-1.0791903359736235,2.0033616433121084
2025-07-24,454910,1.0,-0.43655990121360627,-0.7246567460717229,-0.1603037018882125
2025-07-24,011790,1.0,-0.4583557752028403,-1.0768676087201425,0.782478728425956
2025-07-24,005385,1.0,-0.46416917079019904,-0.713847727763724,1.0729926300757784
2025-07-24,214150,1.0,-0.47056957739537497,-0.19711806344235794,0.06697184448140424
2025-07-24,097950,1.0,-0.4789227334088325,-1.0266443387595,-0.22365056903765934
2025-07-24,302440,1.0,-0.49832443020511785,-0.6537012043380355,0.19550598979725137
2025-07-24,128940,1.0,-0.511465791050939,-0.5090678458779648,-0.22251802937972756
2025-07-24,450080,1.0,-0.5186887565858399,-1.3406281916085785,0.324590764969205
2025-07-24,298380,1.0,-0.5209931620946308,1.174134610142307,1.9329423629499887
2025-07-24,011070,1.0,-0.5222865163900579,-1.2046987303098986,0.5419965272019154
2025-07-24,058470,1.0,-0.5457155097065629,-0.3625136498448217,-1.5954232782649311
2025-07-24,950160,1.0,-0.5857694680359387,2.522373989828511,0.15484352021272269
2025-07-24,011780,1.0,-0.6061004373229276,-0.9262053162886882,-0.860855258092955
2025-07-24,008930,1.0,-0.6184426356800277,-0.043955501717854506,1.2613823958317458
2025-07-24,052690,1.0,-0.6205378001843472,0.4322562627661024,-0.27099025277321437
2025-07-24,214370,1.0,-0.6237191134451321,0.13545067742115047,1.6466690423413541
2025-07-24,002380,1.0,-0.6299599987363759,-0.6314875432370937,-0.5972719855291369
2025-07-24,017800,1.0,-0.6385283393577824,0.860989717261269,-1.4242319717988228
2025-07-24,088350,1.0,-0.6605901062395508,-0.43784447119029,-0.8917829792843832
