date,INTERCEPT,SIZE,MOMENTUM
2026-01-02,0.005137185929648244,0.0022734968844704507,0.0012665169401516166
2026-01-05,0.014722613065326635,0.007961816711925305,0.003622646025798256
2026-01-06,0.00720753768844221,0.007262277225319734,-0.004748891129428345
2026-01-07,-0.0059884422110552775,0.0034382069065584772,0.001457377399592994
2026-01-08,-0.0037693467336683416,0.003967807180362035,0.005614442494585296
2026-01-09,0.009404522613065331,0.0023894253144918086,0.005491227560341346
2026-01-12,0.011238693467336684,0.0016996344772514278,0.0002210848036740236
2026-01-13,0.016762814070351757,0.010638169071530253,-0.004120567447298643
2026-01-14,0.007479396984924626,-0.005966890383298337,0.002825093567768456
2026-01-15,0.01251809045226131,0.0029796687817712705,0.0006055243398138915
2026-01-16,0.001272361809045227,0.001291565635333039,0.0012999130933334987
2026-01-19,0.008303015075376884,0.008841230504701458,-0.0037048209781504774
2026-01-20,0.013127135678391962,-0.00333686412572581,-0.003987236884571249
2026-01-21,-0.010987437185929651,0.004320119291215399,-0.003930850285114527
2026-01-22,0.013679899497487442,-0.0054051438048224,-0.0006514121361915267
2026-01-23,0.021251758793969854,-0.007915979960622311,0.007430588404932091
2026-01-26,0.009877272727272731,-0.005262941137425357,0.006242965848190798
2026-01-27,0.010814646464646463,0.0016098224191633797,0.0010654161141910282
2026-01-28,0.01729090909090909,-0.004407774040374548,0.004304766063998258
2026-01-29,0.01722676767676768,-0.0025516965843361454,0.005904153723658254
2026-01-30,-0.007273232323232325,-0.007279717732685076,0.002498163462803305
2026-02-02,-0.04012121212121212,-0.0006450167427918615,-0.007088182209425861
2026-02-03,0.04399545454545455,0.0007026363854187464,0.015632813463086967
2026-02-04,0.019982323232323226,0.00044693000769637815,-0.0008667804590244881
2026-02-05,-0.020154040404040414,-0.005730323625127479,-0.009277430770198387
2026-02-06,-0.018663131313131315,-0.0013303363748060474,-0.006846299747224446
2026-02-09,0.037190404040404045,-0.003179952995172875,0.008274052616310415
2026-02-10,0.008522727272727272,-0.0026207256187738516,-0.01006903205763471
2026-02-11,0.01160808080808081,0.007122010675901213,-0.007009432215655286
2026-02-12,0.015534848484848485,0.004038173332006027,0.002257110727117238
2026-02-13,-0.006810101010101011,-0.0005904880194630319,-0.00032459844794728403
2026-02-19,0.03209242424242424,0.0031314841669863496,0.003328683388011342
2026-02-20,0.015936363636363637,0.005022518450853119,0.006288503306739887
2026-02-23,0.005412626262626263,-0.0054692560760250765,0.006319437477986037
2026-02-24,0.003987373737373738,0.003111002370197557,0.00154967117865622
2026-02-25,0.009403535353535358,0.008240632204823928,0.005684257441307176
2026-02-26,0.011788888888888892,0.006877481091435795,0.0063368652057148
2026-02-27,-0.005183838383838385,-0.0033866357330724875,0.005578654161618103
2026-03-03,-0.04379848484848486,-0.006809711626382807,0.0009950408448018177
2026-03-04,-0.1268116161616162,-0.000798134539483953,-0.008515310442298607
2026-03-05,0.08745101010101011,0.0030616801792657574,0.02058608486568149
2026-03-06,0.018580808080808083,-0.0072630930751993806,0.005515532977274922
2026-03-09,-0.04012575757575758,-0.002419900889111198,-0.0031179354279392353
2026-03-10,0.023179292929292935,0.0031224488392477085,0.0018256393088913335
2026-03-11,0.009932828282828286,0.00017976461774413333,0.0002760004624531873
2026-03-12,0.00192020202020202,-0.001310363860366721,0.0007354969232967475
2026-03-13,-0.010906060606060608,-0.006037569843650187,0.00363071829942987
2026-03-16,-0.010929292929292933,0.0015084425704245724,0.004283943778392488
2026-03-17,0.016843939393939397,0.000778245597509219,-0.0021790100455718305
2026-03-18,0.030152525252525254,0.0005696141529370099,0.005600817236309343
2026-03-19,-0.01871464646464647,-0.0017421138480739461,-0.0002587670353432816
2026-03-20,0.019513636363636365,-0.011884774218399716,-0.001449481053237989
2026-03-23,-0.05842727272727274,-0.003672090304813369,-0.008680917772429454
2026-03-24,0.020349494949494954,0.006323681039296425,-0.003304061436826233
2026-03-25,0.026966161616161624,-0.0019504989303798113,0.006393240752424205
2026-03-26,-0.01880454545454546,0.001964284109177427,-0.005062593329536386
2026-03-27,0.006655050505050507,-0.00637800752174654,-0.005373700504395319
2026-03-30,-0.026987878787878793,0.0013439531896197704,-0.007958538024918397
2026-03-31,-0.02822474747474748,-0.004050824302275918,-0.00800497311841117
2026-04-01,0.054100000000000016,0.004825067412203308,0.011517864693282613
2026-04-02,-0.04004848484848487,0.004990279468564671,-0.006437379475085687
2026-04-03,0.010836363636363639,0.003474118615038605,0.0038359666288247814
2026-04-06,0.002237878787878789,0.003851375392865297,-0.00499146478997776
2026-04-07,-0.004325252525252527,0.0035490075842289593,-0.00476752696076687
2026-04-08,0.049481818181818196,0.001982682213118874,0.01288661966825632
2026-04-09,-0.0010797979797979806,-0.0032163055513447815,-0.00042792303755831136
2026-04-10,0.01184949494949495,-0.0006076089005339535,0.0013810412784463096
2026-04-13,-0.005054040404040405,-0.0060218740382479595,0.008393360320662232
2026-04-14,0.014255555555555558,0.0021206896463699123,0.0045976352897449954
2026-04-15,0.020206565656565652,-0.0016239402968162263,0.0012613811837539598
2026-04-16,0.017414646464646466,0.0004992819462100085,-0.0019135799789542203
2026-04-17,0.00028434343434343454,1.006341060325906e-05,-0.0027558110391489054
2026-04-20,0.000762626262626263,0.0004909323106715186,0.0022986820991403602
2026-04-21,0.011378787878787879,0.010713015263264925,-0.004475048792573134
2026-04-22,0.00725909090909091,0.0017011851844393364,0.00048569532597519905
2026-04-23,0.0031838383838383843,-0.0042431499314770985,0.008591302744902031
2026-04-24,0.015091414141414145,-0.008741242661825473,0.008593248870354503
2026-04-27,0.011145454545454545,-0.0036133562366434152,0.013426514390578872
2026-04-28,0.0025237373737373747,0.007910551439019524,-0.008373440078479948
2026-04-29,0.0059323232323232325,-9.090765095917528e-05,0.00021478195072753442
2026-04-30,-0.01387878787878788,0.002521064324224413,-0.0014507282478938384
2026-05-04,0.01941010101010101,0.007755179251708539,0.008647042557473521
2026-05-06,0.0010646464646464659,0.015126904364805602,0.009109923616306224
2026-05-07,0.0008106060606060617,0.003403729033525697,-0.004040329795216037
2026-05-08,0.0021318181818181818,-0.00021826096781238312,-0.0020088331574238416
2026-05-11,-0.0010282828282828281,0.008248328216064162,0.0039528991376417445
2026-05-12,-0.018585858585858588,-0.0014776210412364447,-0.00443090425004619
2026-05-13,-0.0030575757575757568,0.009329425626621531,0.0018479728025351198
2026-05-14,0.030493939393939393,-0.008815269290653599,-0.009882059154165944
2026-05-15,-0.03688535353535354,-0.0014194591079650023,-0.01165449909098923
2026-05-18,-0.022171717171717176,0.0021817636254445804,0.0035240890011002334
2026-05-19,-0.021104545454545463,-0.00612522624305476,-0.0063092928154738215
2026-05-20,-0.026124747474747474,0.006448701960616107,0.0018680650137903594
2026-05-21,0.050681818181818196,0.013074253428607416,0.011926212288555112
2026-05-22,0.026906565656565663,-0.006143045114921382,0.0023618469388428853
2026-05-26,0.005354545454545455,0.003431253129648168,0.00904026294508549
2026-05-27,-0.01820858585858586,0.007741262061787112,-0.0014450221470882576
2026-05-28,-0.014288888888888893,0.003331600304851237,-0.0038840361900895973
2026-05-29,0.00973080808080808,0.023876218945694187,-0.008811286521874847
2026-06-01,0.006831818181818184,0.015465968707135276,-0.002734427149126907
2026-06-02,-0.015461111111111118,0.003999378439724605,-0.016743118291311664
2026-06-04,0.006023737373737374,-0.017760867367709043,0.007255814856776225
2026-06-05,-0.026644949494949503,-0.0014830277435140204,-0.006719344080160619
2026-06-08,-0.06898030303030304,-0.0021725922561450263,-0.011899479424105722
2026-06-09,0.040718181818181806,-0.008194870515556953,0.01607715408623115
2026-06-10,-0.007590909090909094,-0.009935581668366205,0.0020236202630408598
2026-06-11,0.015485353535353538,-0.012706192142672967,0.001169341494119805
2026-06-12,0.033900505050505056,0.002890893124006871,0.005616791237648037
2026-06-15,0.03003333333333334,0.012252082174112673,0.0056382037032698465
2026-06-16,0.009346969696969699,-0.0014427928704221866,0.0035806107810161403
2026-06-17,-0.004682323232323233,-0.00102736182982609,0.003911394092641657
2026-06-18,-0.030712626262626264,0.005779577230778494,0.0036862277361482234
2026-06-19,-0.014887373737373743,0.0009612749943290965,0.0047618148671127606
2026-06-22,-0.02446868686868688,-0.0010376968966145119,0.01021746944383131
2026-06-23,-0.05646818181818183,-0.00689767108583196,-0.011445023561643602
2026-06-24,0.011738888888888886,0.004303398672495535,-0.005923608371283323
2026-06-25,-0.002689898989898989,0.004216746197211471,0.008438948576470059
2026-06-26,-0.03894040404040405,-0.002115449767656686,-0.005482479970596194
2026-06-29,0.06462626262626264,-0.012359758844171651,-0.00900277469352801
2026-06-30,-0.017531818181818187,-0.0014539299678708528,0.014965242886476444
2026-07-01,0.019197474747474748,-0.008870428037985456,-0.00023462123884713916
2026-07-02,-0.012420707070707073,0.00479335459923372,-0.03044915362686252
2026-07-03,0.00632828282828283,0.007386877643208096,0.0024812174141862534
2026-07-06,-0.0034994949494949502,0.006852497128325332,-0.012084989061328065
2026-07-07,-0.004748989898989901,-0.007519102168685681,-0.01510112769324634
2026-07-08,-0.041171717171717165,0.00032169884612440116,-0.010934980082076344
2026-07-09,-0.01284747474747475,-0.012219799009156939,0.01289054498320466
2026-07-10,0.02907525252525254,0.005075068257586198,0.007411569588028031
2026-07-13,-0.02542929292929293,0.0013613270415442113,-0.02526503358787302
2026-07-14,-0.02558939393939395,-0.00018901511318458877,0.005410394838613149
2026-07-15,0.03474365482233502,0.0030020006274507865,0.01854590903523699
2026-07-16,-0.014096954314720815,0.006826715187344409,-0.025419478680071272
2026-07-20,-0.04212741116751269,-0.00305326242674306,-0.0032715462803088635
2026-07-21,0.007430964467005075,0.004407769730274809,0.0054378111080637895
2026-07-22,0.008015228426395937,0.006929216476070436,-0.0013348783405360564
2026-07-23,0.0500208121827411,0.0010924734874920795,5.4710453729878284e-05
