date,ticker,specific_return
2025-07-24,006260,-0.0047446559744127575
2025-07-24,241560,0.002405607337002007
2025-07-24,088980,-0.0007729575802243216
2025-07-24,141080,0.007625132983306306
2025-07-24,277810,-0.005997106101021922
2025-07-24,051900,-0.004602792226744734
2025-07-24,251270,-0.022160077981234927
2025-07-24,000250,0.059370768433232156
2025-07-24,004020,-0.01580205756649491
2025-07-24,138930,0.0024166928931998516
2025-07-24,028050,0.025101230378236375
2025-07-24,078930,-0.006557951093431581
2025-07-24,175330,0.010959445749130384
2025-07-24,034220,0.004687952964185148
2025-07-24,001040,-0.010832530140819486
2025-07-24,103140,-0.02517810556284377
2025-07-24,271560,0.0030930777091984075
2025-07-24,307950,-0.016706194640064294
2025-07-24,007660,0.020483139516413423
2025-07-24,145020,-0.035904032073133356
2025-07-24,036570,-0.01980365094434946
2025-07-24,035250,-0.016103592974625547
2025-07-24,036460,-0.020361382471242168
2025-07-24,022100,-0.008977666682966227
2025-07-24,454910,0.005472351080187489
2025-07-24,011790,0.08138180344690742
2025-07-24,005385,-0.0021506930098016686
2025-07-24,214150,0.0017700907854265578
2025-07-24,097950,-0.011501633224856426
2025-07-24,302440,0.0007992955322957576
2025-07-24,128940,0.014301093127171156
2025-07-24,450080,0.00852775737729391
2025-07-24,298380,0.18050424680136753
2025-07-24,011070,0.014307755623051373
2025-07-24,058470,-0.01213214219049652
2025-07-24,950160,-0.009493915067135929
2025-07-24,011780,0.02820389387069672
2025-07-24,008930,0.03369017088333598
2025-07-24,052690,-0.007063509461817934
2025-07-24,214370,-0.02566654168678541
2025-07-24,002380,-0.005105451129621658
2025-07-24,017800,-0.012620975800368306
2025-07-24,088350,-0.014795662015616311
2025-07-24,004990,-0.027095886680569392
2025-07-24,257720,-0.016483996062608308
2025-07-24,026960,0.0038403175197668734
2025-07-24,041510,-0.011386864484361143
2025-07-24,001440,-0.010406145581961023
2025-07-24,062040,0.01869268463587948
2025-07-24,383220,-0.011314942444551373
2025-07-24,011170,0.02030074360710965
2025-07-24,489790,0.09610363924425083
2025-07-24,192820,-0.008244153453129326
2025-07-24,012750,0.000609384549382779
2025-07-24,111770,0.01583306076574543
2025-07-24,035900,-0.025381012262544547
2025-07-24,039030,0.0053287502113465715
2025-07-24,018670,-0.022251343049173852
2025-07-24,310210,-0.005395484876330948
2025-07-24,082740,0.03451136966187376
2025-07-24,462870,-0.008313822715501944
2025-07-24,002790,-0.005776910504039845
2025-07-24,042670,0.1335989089608828
2025-07-24,139480,-0.028011068220149968
2025-07-24,030000,-0.011062388021740132
2025-07-24,139130,-0.010415407408303115
2025-07-24,001450,-0.003554407368113778
2025-07-24,000240,-0.004806658363222811
2025-07-24,004370,-0.01957195130334156
2025-07-24,082270,-0.0016383947547796982
2025-07-24,012510,-0.02122579886408408
2025-07-24,263750,-0.013368747560845669
2025-07-24,068760,0.01342385413533797
2025-07-24,001720,-0.0173709691898125
2025-07-24,051600,0.0025372974177017534
2025-07-24,028670,0.007945632897591808
2025-07-24,018880,-0.010385706652471391
2025-07-24,161890,-0.022126758939101036
2025-07-24,081660,0.016524733049798825
2025-07-24,066970,0.09852292766638095
2025-07-24,003690,0.002277108219507152
2025-07-24,112610,-0.015213475923176014
2025-07-24,023530,-0.018595765229182916
2025-07-24,403870,-0.0018503047752194855
2025-07-24,000120,-0.01268106650272384
2025-07-24,282330,-0.022867599104618924
2025-07-24,361610,0.002915462602025006
2025-07-24,008770,-0.017038279418883272
2025-07-24,000990,0.001649929858928598
2025-07-24,020560,0.0029576666993847453
2025-07-24,140860,4.922438141046273e-05
2025-07-24,014680,0.027983725388306475
2025-07-24,065350,0.01007757077936219
2025-07-24,071970,0.024846567264676385
2025-07-24,237690,-0.01599672151713047
2025-07-24,069620,0.010583563714302956
2025-07-24,103590,0.035212340861629124
2025-07-24,006040,0.0011712314479759072
2025-07-24,375500,0.007279399489697488
2025-07-24,009970,0.006235257277036193
2025-07-24,010060,-0.06529176175910448
2025-07-24,007390,-0.019861169393837225
2025-07-24,006280,0.010105472634614025
2025-07-24,034230,-0.009785452619798959
2025-07-24,004170,-0.024869910655584436
2025-07-24,006360,-0.006537428189691962
2025-07-24,204320,-0.017641298178672233
2025-07-24,069960,-0.027488057779694007
2025-07-25,005930,-0.00336020209397517
2025-07-25,000660,-0.019691551696949625
2025-07-25,373220,-0.01496707608681898
2025-07-25,207940,-0.0262807418724632
2025-07-25,012450,-0.020524901112594862
2025-07-25,005380,-0.005091205528123858
2025-07-25,005935,-0.006066850633893979
2025-07-25,105560,0.00868619754060225
2025-07-25,000270,-0.009222480955447391
2025-07-25,034020,-0.014823616688320933
2025-07-25,068270,-0.015225510296064485
2025-07-25,035420,0.025499997973703954
2025-07-25,329180,0.04102098409405849
2025-07-25,055550,0.02433470166941295
2025-07-25,028260,-0.00416355047623239
2025-07-25,012330,0.0018367588460681578
2025-07-25,005490,-0.003373144665866948
2025-07-25,086790,0.012956228839895246
2025-07-25,032830,-0.002117376440321149
2025-07-25,196170,-0.036873705662511524
2025-07-25,042660,-0.0021449981839380475
2025-07-25,011200,-0.0026029635589613844
2025-07-25,035720,0.025507959535428858
2025-07-25,015760,0.0026633696053772575
2025-07-25,009540,0.03695999237890753
2025-07-25,000810,-0.0022197714818812664
2025-07-25,138040,-0.005530953805444714
2025-07-25,064350,0.016008572316382773
2025-07-25,402340,-0.0019550582867978138
2025-07-25,051910,0.009301308699283493
2025-07-25,316140,0.0010194378566254067
2025-07-25,096770,-0.020599488559790068
2025-07-25,267260,-0.011163264550747266
2025-07-25,010140,-0.03612535707290435
2025-07-25,010130,-0.0030472312940380353
2025-07-25,259960,-0.010078549600319734
2025-07-25,033780,0.003974775632386202
2025-07-25,024110,-0.022416083025304068
2025-07-25,034730,-0.005040531123901428
2025-07-25,006400,0.0019470746863311196
2025-07-25,030200,-0.012355098015799442
2025-07-25,323410,0.006680202671267327
2025-07-25,018260,-0.005306615409911325
2025-07-25,079550,0.010393651439882697
2025-07-25,066570,-0.007101714512278949
2025-07-25,003550,0.003246735304899536
2025-07-25,017670,-0.00015075100826290026
2025-07-25,003670,-0.00558842112889603
2025-07-25,006800,0.007696286664173534
2025-07-25,352820,-0.024541660439414973
2025-07-25,267250,0.07573789705069212
2025-07-25,086280,0.03955725006453221
2025-07-25,247540,0.02792611873870757
2025-07-25,272210,0.014383491549325448
2025-07-25,009150,0.0008888423440474181
2025-07-25,003230,0.001772649185908021
2025-07-25,000100,-0.008474758700359557
2025-07-25,298040,-0.01124506054209544
2025-07-25,047050,0.0006020643067965676
2025-07-25,005830,0.01727275112285832
2025-07-25,003490,-0.009258242832704836
2025-07-25,000150,0.010552488898827985
2025-07-25,047810,-0.004365196603755006
2025-07-25,010120,-0.0074722461757423765
2025-07-25,071050,-0.006648353443446015
2025-07-25,443060,0.06204876330566655
2025-07-25,042700,0.017737816622344443
2025-07-25,377300,0.08695519990287578
2025-07-25,326030,0.005976218597415098
2025-07-25,090430,-0.006225628957451868
2025-07-25,021240,-0.017300353299239797
2025-07-25,010620,0.03040924429691566
2025-07-25,180640,0.002681438065009617
2025-07-25,000720,-0.0016724456086789925
2025-07-25,010950,0.011427583967890112
2025-07-25,000880,-0.0011012671448709203
2025-07-25,087010,-0.012687735915262979
2025-07-25,005940,0.0021965485215960086
2025-07-25,278470,-0.02082866914571798
2025-07-25,028300,0.014925615518697265
2025-07-25,086520,0.04862017630713839
2025-07-25,032640,0.003822096866969461
2025-07-25,009830,0.02955405262377716
2025-07-25,016360,0.006801613697330055
2025-07-25,029780,-0.012758898968519637
2025-07-25,214450,-0.05687927538394193
2025-07-25,005387,-0.005881273950098657
2025-07-25,161390,-0.02219442642239771
2025-07-25,039490,0.0008459278674396182
2025-07-25,006260,0.004920146528172437
2025-07-25,241560,-0.023502291363993833
2025-07-25,088980,0.004688718999547842
2025-07-25,141080,-0.025792908591505032
2025-07-25,277810,-0.0010497905700874552
2025-07-25,051900,-0.0029214853110533933
2025-07-25,251270,0.012311476804264176
2025-07-25,000250,0.02417361593140229
2025-07-25,004020,0.025555276477328658
2025-07-25,138930,-0.018686560954427354
2025-07-25,028050,-0.04568900896452308
2025-07-25,078930,0.00529993212119579
2025-07-25,175330,-0.024606586453076316
2025-07-25,034220,0.09521705985436735
2025-07-25,001040,-0.011337648761627298
2025-07-25,103140,0.000288809538934124
2025-07-25,271560,-0.0045960719173485905
2025-07-25,307950,0.009792526382134509
2025-07-25,007660,0.008831184634402281
2025-07-25,145020,-0.0025758760597264507
2025-07-25,036570,0.009186992474240764
2025-07-25,035250,-0.0036054578283250638
2025-07-25,036460,0.017622523506471734
2025-07-25,022100,-0.018243725550231897
2025-07-25,454910,0.0065123254022663515
2025-07-25,011790,-0.03948618622260134
2025-07-25,005385,-0.0010084748748153162
2025-07-25,214150,-0.0003899503927397834
2025-07-25,097950,0.008222505387166464
2025-07-25,302440,-0.0011616188476830215
2025-07-25,128940,-0.02601569692271446
2025-07-25,450080,0.004342406158150316
2025-07-25,298380,-0.06142146561419771
2025-07-25,011070,-0.0067022656668189965
2025-07-25,058470,-0.0005946832663970706
2025-07-25,950160,-0.016073718809121847
2025-07-25,011780,-0.03785864368355037
2025-07-25,008930,-0.005067390212107151
2025-07-25,052690,0.008860468158413832
2025-07-25,214370,-0.04554376094254669
2025-07-25,002380,0.005631309305289824
2025-07-25,017800,-0.0060131070389870195
2025-07-25,088350,0.007567896403204423
2025-07-25,004990,0.005024796456962934
2025-07-25,257720,-0.00046773404314143056
2025-07-25,026960,-0.009780718635371787
2025-07-25,041510,-0.050661852811612444
2025-07-25,001440,-0.006877187021226803
2025-07-25,062040,-0.025243909774244806
2025-07-25,383220,-0.05264164693030659
2025-07-25,011170,-0.015619509309127779
2025-07-25,489790,0.003575597605931899
2025-07-25,192820,-0.006328374913124579
2025-07-25,012750,0.006120850522387519
2025-07-25,111770,-0.017268726262129903
2025-07-25,035900,-0.008066029028961749
2025-07-25,039030,0.017577292225363594
2025-07-25,018670,-0.01586581313349354
2025-07-25,310210,-0.015523298359644144
2025-07-25,082740,0.11578524777566664
2025-07-25,462870,-0.000869722629962523
2025-07-25,002790,-0.006583572791683896
2025-07-25,042670,-0.005596797207573322
2025-07-25,139480,0.0003571066451785185
2025-07-25,030000,-0.000685168154716885
2025-07-25,139130,0.005141699523226897
2025-07-25,001450,0.0010895618075675772
2025-07-25,000240,-0.04671732302285521
2025-07-25,004370,0.005946545586672546
2025-07-25,082270,-0.020474555027642092
2025-07-25,012510,0.01483540612980155
2025-07-25,263750,0.05455741982804647
2025-07-25,068760,-0.004443432658752562
2025-07-25,001720,0.008976569966274201
2025-07-25,051600,-0.005272705722697364
2025-07-25,028670,0.009017087627399879
2025-07-25,018880,0.01083514980148504
2025-07-25,161890,0.010032820224685437
2025-07-25,081660,-0.021585052341148516
2025-07-25,066970,-0.020439364507021045
2025-07-25,003690,0.00527757817234521
2025-07-25,112610,-0.010187623150320936
2025-07-25,023530,-0.0036323246831540404
2025-07-25,403870,-0.007116807283000938
2025-07-25,000120,0.008030072426756988
2025-07-25,282330,0.0038014175480507485
2025-07-25,361610,0.011986006989010478
2025-07-25,008770,0.00898419813301777
2025-07-25,000990,-0.002675603433292339
2025-07-25,020560,0.002678883263009422
2025-07-25,140860,-0.0019221114766941288
2025-07-25,014680,0.022967499021473988
2025-07-25,065350,-0.013390888911660567
2025-07-25,071970,0.10505001928798963
2025-07-25,237690,-0.027386642232008936
2025-07-25,069620,-0.022940468263742624
2025-07-25,103590,-0.01551412170628428
2025-07-25,006040,-0.012911000455424187
2025-07-25,375500,-0.011231295540993419
2025-07-25,009970,-0.0020731106417132784
2025-07-25,010060,0.0965843107325027
2025-07-25,007390,-0.022822352256077934
2025-07-25,006280,-0.0018486628128590128
2025-07-25,034230,-0.033485387841623596
2025-07-25,004170,-0.005353780941316794
2025-07-25,006360,0.001844074400988709
2025-07-25,204320,-0.0006346391072671216
2025-07-25,069960,-0.0007045227396578636
2025-07-28,005930,0.06731609966857102
2025-07-28,000660,-0.016036176450046825
2025-07-28,373220,0.04593094414659073
2025-07-28,207940,0.00041467720161446483
2025-07-28,012450,0.009432944043286906
2025-07-28,005380,0.010778114240710093
2025-07-28,005935,0.04757035468901761
2025-07-28,105560,-0.06846009592353913
2025-07-28,000270,0.015230459747437978
2025-07-28,034020,-0.0349063728879398
2025-07-28,068270,-0.0009603437134048272
2025-07-28,035420,0.006451167191792359
2025-07-28,329180,0.046810153248217044
2025-07-28,055550,-0.05373205599593298
2025-07-28,028260,-0.0033235416453585164
2025-07-28,012330,0.013445662094695578
2025-07-28,005490,-0.025147712072836326
2025-07-28,086790,-0.08512649241676823
2025-07-28,032830,-0.027545218185635743
2025-07-28,196170,-0.007106642346577586
2025-07-28,042660,0.08756404185688493
2025-07-28,011200,-0.022748633296828896
2025-07-28,035720,0.005495807883972571
2025-07-28,015760,0.03874024532366309
2025-07-28,009540,0.0021593319823100306
2025-07-28,000810,-0.04066279166223956
2025-07-28,138040,0.0043426315884085446
2025-07-28,064350,-0.006703855329049849
2025-07-28,402340,-0.013901367178879485
2025-07-28,051910,0.023774877238728582
2025-07-28,316140,-0.030521976183906264
2025-07-28,096770,-0.0028046225591687145
2025-07-28,267260,0.004948203767878224
2025-07-28,010140,-0.007541313800876348
2025-07-28,010130,0.002826459384212805
2025-07-28,259960,-0.0035732496612986466
2025-07-28,033780,-0.0007125612494055904
2025-07-28,024110,-0.03742003214350571
2025-07-28,034730,-0.030082973613243375
2025-07-28,006400,0.030391663972678777
2025-07-28,030200,-0.004904442006146061
2025-07-28,323410,0.0006958810070943917
2025-07-28,018260,-0.008071471617452882
2025-07-28,079550,0.01092505866631467
2025-07-28,066570,0.015389848732315602
2025-07-28,003550,-0.003798981893953458
2025-07-28,017670,0.0010614413724069531
2025-07-28,003670,0.014754871687582646
2025-07-28,006800,-0.034359841308724354
2025-07-28,352820,-0.01267153651435686
2025-07-28,267250,-0.04427245605640147
2025-07-28,086280,0.010133061370479701
2025-07-28,247540,0.00764927276706907
2025-07-28,272210,0.018915628031299616
2025-07-28,009150,0.0338172313829994
2025-07-28,003230,0.008470543142555693
2025-07-28,000100,-0.010020995353920419
2025-07-28,298040,0.14987476661055069
2025-07-28,047050,-0.03661274227108325
2025-07-28,005830,-0.036686538099298546
2025-07-28,003490,-0.004764892028949056
2025-07-28,000150,-0.050732246320553114
2025-07-28,047810,0.06881753979602187
2025-07-28,010120,0.023337581361576383
2025-07-28,071050,-0.033021999942287834
2025-07-28,443060,-0.01778746987790652
2025-07-28,042700,0.002122877737235688
2025-07-28,377300,0.011991420562433033
2025-07-28,326030,-0.015470446904065412
2025-07-28,090430,-0.014344035242371963
2025-07-28,021240,0.06023926240459794
2025-07-28,010620,0.005304881182405316
2025-07-28,180640,-0.002359557485280904
2025-07-28,000720,-0.00991234274706893
2025-07-28,010950,0.006872016845433906
2025-07-28,000880,-0.013861304165079892
2025-07-28,087010,-0.009085227143998518
2025-07-28,005940,-0.020429884185431468
2025-07-28,278470,-0.015897143866450608
2025-07-28,028300,-0.0002563861486623801
2025-07-28,086520,0.03027345530878415
2025-07-28,032640,-0.017149940746919737
2025-07-28,009830,-0.014495708084275744
2025-07-28,016360,-0.021714166846267084
2025-07-28,029780,-0.061340917135465994
2025-07-28,214450,-0.010790296036125082
2025-07-28,005387,0.009134885374275663
2025-07-28,161390,0.009236782103660865
2025-07-28,039490,-0.04058643323380409
2025-07-28,006260,-0.019093574269705656
2025-07-28,241560,-0.02833107852736568
2025-07-28,088980,0.010307257930604411
2025-07-28,141080,-0.0017688898697201683
2025-07-28,277810,0.01140209868993336
2025-07-28,051900,0.008152264347555081
2025-07-28,251270,0.00454581976094531
2025-07-28,000250,-0.03184359089079521
2025-07-28,004020,-0.008892035905443515
2025-07-28,138930,-0.039590494209032975
2025-07-28,028050,0.04912217586577906
2025-07-28,078930,-0.01739233024915316
2025-07-28,175330,-0.04050317455136457
2025-07-28,034220,0.044532535087815295
2025-07-28,001040,-0.014104971584397557
2025-07-28,103140,0.029549383958775047
2025-07-28,271560,-0.0032374503713039886
2025-07-28,307950,0.04147290309117813
2025-07-28,007660,0.0002763420409428192
2025-07-28,145020,-0.005951371620990803
2025-07-28,036570,0.0036682456851706924
2025-07-28,035250,-0.0024254365082976067
2025-07-28,036460,-0.003989523508109343
2025-07-28,022100,0.008770880142173232
2025-07-28,454910,-0.005703080168501273
2025-07-28,011790,-0.0026948090051139347
2025-07-28,005385,0.014454045667809518
