date,ticker,INTERCEPT,SIZE,MOMENTUM
2025-07-23,010140,1.0,1.0848719764134893,0.5225103001148655
2025-07-23,010130,1.0,1.053094997163218,0.16242792814769705
2025-07-23,259960,1.0,1.0534829950751705,-0.12506125629741793
2025-07-23,033780,1.0,1.0507514330230503,-0.002875109965169602
2025-07-23,024110,1.0,1.01588326522276,-0.21163430792539306
2025-07-23,034730,1.0,0.9796202393096608,-0.1793900686698795
2025-07-23,006400,1.0,0.918568607187886,-1.2941313257926215
2025-07-23,030200,1.0,0.903129137722068,0.010778747188034236
2025-07-23,323410,1.0,0.8693470898749747,0.47657238122783074
2025-07-23,018260,1.0,0.8554401727296673,-0.26975699008008935
2025-07-23,079550,1.0,0.7948110805824312,1.9287410329978567
2025-07-23,066570,1.0,0.7611301149326738,-0.9971013512635132
2025-07-23,003550,1.0,0.7594764440401887,-0.5484483514758721
2025-07-23,017670,1.0,0.7236462813440167,-0.4409794338349338
2025-07-23,003670,1.0,0.6774144764056077,-1.2890495070525707
2025-07-23,006800,1.0,0.6699525552815664,2.077432902499447
2025-07-23,352820,1.0,0.6545923943875375,0.19001607617343214
2025-07-23,267250,1.0,0.5986155045331478,0.48852119691525614
2025-07-23,086280,1.0,0.5764486094635495,-0.4582903358983531
2025-07-23,247540,1.0,0.5908268319784115,-1.206157132417514
2025-07-23,272210,1.0,0.5764790098293299,2.875288093429881
2025-07-23,009150,1.0,0.5286545047246956,-0.8080012155317947
2025-07-23,003230,1.0,0.542004514888517,1.1019485813902952
2025-07-23,000100,1.0,0.5234798101223455,-0.18690182850822384
2025-07-23,298040,1.0,0.49218970452928623,1.6915095661963537
2025-07-23,047050,1.0,0.41598350744648066,-0.7624945761161548
2025-07-23,005830,1.0,0.4810481742498268,-0.49223998188941465
2025-07-23,003490,1.0,0.4425740283235283,-0.542921514792001
2025-07-23,000150,1.0,0.44011020307436277,2.0909121096561347
2025-07-23,047810,1.0,0.3876135238270757,0.6123118781872529
2025-07-23,010120,1.0,0.32910134828465115,0.2240019982313014
2025-07-23,071050,1.0,0.34915769196508734,0.8859775632296046
2025-07-23,443060,1.0,0.33633412069227997,0.49512488937872323
2025-07-23,042700,1.0,0.325860172225913,-1.1747604582643996
2025-07-23,377300,1.0,0.28022739704279304,2.883587908687189
2025-07-23,326030,1.0,0.2839167307519422,-0.29840129417262956
2025-07-23,090430,1.0,0.277866496747578,-0.6148067447993448
2025-07-23,021240,1.0,0.26011555301966477,0.27219396847660127
2025-07-23,010620,1.0,0.286931665183408,0.9596170699994944
2025-07-23,180640,1.0,0.2662993263094552,0.655315116445137
2025-07-23,000720,1.0,0.22312933243159258,1.3686702688653385
2025-07-23,010950,1.0,0.16444464866703387,-0.7813282569460456
2025-07-23,000880,1.0,0.14485113685177173,2.6825668766137247
2025-07-23,087010,1.0,0.1507526965152127,2.6562467462691046
2025-07-23,005940,1.0,0.14863840217204713,0.23104112991878548
2025-07-23,278470,1.0,0.12043292926020704,0.9295583421039177
2025-07-23,028300,1.0,0.08647489460046667,-1.1410866429968904
2025-07-23,086520,1.0,0.07557599254460685,-1.26617932432235
2025-07-23,032640,1.0,0.09531116247917079,-0.01693499982292662
2025-07-23,009830,1.0,0.06931907445809622,-0.3108733321771571
2025-07-23,016360,1.0,0.07947543671899583,0.5064665303959756
2025-07-23,029780,1.0,0.020596058921256568,-0.2559619160706417
2025-07-23,214450,1.0,-0.013167508522073747,2.910931212222488
2025-07-23,005387,1.0,-0.05892601246229921,-0.7642248534674081
2025-07-23,161390,1.0,-0.04872481548596539,-0.7263958575181849
2025-07-23,039490,1.0,-0.03910182882707072,0.44603719877778353
2025-07-23,006260,1.0,-0.05809041024717156,-0.0371681354747415
2025-07-23,241560,1.0,-0.14241511989704964,-0.26891249628740704
2025-07-23,088980,1.0,-0.09977571182182382,-0.6184450981449774
2025-07-23,141080,1.0,-0.13680866291638502,0.07380827803625233
2025-07-23,277810,1.0,-0.14538456862157348,0.9539771646879712
2025-07-23,051900,1.0,-0.15702478041445764,-0.5806868593257841
2025-07-23,251270,1.0,-0.10425064430118061,-0.43690730686857415
2025-07-23,000250,1.0,-0.45821756196008895,-0.701682982096777
2025-07-23,004020,1.0,-0.21706628711584575,-0.564313647898124
2025-07-23,138930,1.0,-0.21031111315780504,-0.050060515053810775
2025-07-23,028050,1.0,-0.19999400974033,-0.6158320253660532
2025-07-23,078930,1.0,-0.2347815760849049,-0.6101055014927956
2025-07-23,175330,1.0,-0.24422873627482972,-0.018559520554763252
2025-07-23,034220,1.0,-0.28765200709221894,-0.9137626552912785
2025-07-23,001040,1.0,-0.2584286471682269,0.12485560701248534
2025-07-23,103140,1.0,-0.3373229981476354,0.6865101153228497
2025-07-23,271560,1.0,-0.301277174159667,-0.33396987215711854
2025-07-23,307950,1.0,-0.33335796951309876,-0.5069008631419015
2025-07-23,007660,1.0,-0.33616701591178827,-0.7202859459245394
2025-07-23,145020,1.0,-0.34852241723416744,0.3230736839767396
2025-07-23,036570,1.0,-0.3169989495395654,-0.479544187494378
2025-07-23,035250,1.0,-0.3470582517549234,-0.1399933762518722
2025-07-23,036460,1.0,-0.4129885365026344,-0.7654705502061011
2025-07-23,022100,1.0,-0.4519852696368722,-1.044753951802931
2025-07-23,454910,1.0,-0.42861265028919954,-0.7438602193667614
2025-07-23,011790,1.0,-0.46901573816046843,-1.073590152970401
2025-07-23,005385,1.0,-0.49648574776161897,-0.7323345202644345
2025-07-23,214150,1.0,-0.47308398850177363,-0.16776078337546982
2025-07-23,097950,1.0,-0.4764040187490358,-1.0124005198933759
2025-07-23,302440,1.0,-0.5013812171009895,-0.6202471521170149
2025-07-23,128940,1.0,-0.5087057287155727,-0.49080568482416603
2025-07-23,450080,1.0,-0.5161092268623552,-1.293447907436219
2025-07-23,298380,1.0,-0.5757506393990952,1.1870072573432207
2025-07-23,011070,1.0,-0.5319025395058935,-1.1928798203582134
2025-07-23,058470,1.0,-0.49687713962267255,-0.38840692956211503
2025-07-23,950160,1.0,-0.5886290955016009,2.690099541518068
2025-07-23,011780,1.0,-0.5838425363074241,-0.9162266008775396
2025-07-23,008930,1.0,-0.6517986607499258,-0.03450302372477068
2025-07-23,052690,1.0,-0.6112574537881816,0.41769790601978457
2025-07-23,214370,1.0,-0.6620184959935399,0.10344971477120164
2025-07-23,002380,1.0,-0.6143202943645854,-0.6359541597151248
2025-07-23,017800,1.0,-0.6022833172333495,0.880190640333548
2025-07-23,088350,1.0,-0.637951564820466,-0.42462550038961017
2025-07-23,004990,1.0,-0.6386721165386771,-0.43291851643098306
2025-07-23,257720,1.0,-0.6843264010552652,-0.12114100604687425
2025-07-23,026960,1.0,-0.6979342535017112,-0.054620616697722855
2025-07-23,041510,1.0,-0.663693277960372,0.43584731910992297
2025-07-23,001440,1.0,-0.7393908257697401,-0.3175359974484687
2025-07-23,062040,1.0,-0.7816636254139184,1.444065283121004
2025-07-23,383220,1.0,-0.7214681046581273,-0.15108338172684982
2025-07-23,011170,1.0,-0.7384523748788164,-1.1586827214524333
2025-07-23,489790,1.0,-0.7853513055769781,-0.37072580248582154
2025-07-23,192820,1.0,-0.8012246530677817,0.16733690681560537
2025-07-23,012750,1.0,-0.8223607508490457,-0.3962153940839656
2025-07-23,111770,1.0,-0.8484573069215535,0.41995131752246684
2025-07-23,035900,1.0,-0.8381131181013967,-0.0437998332136244
2025-07-23,039030,1.0,-0.8519786519824851,-0.8817968992709313
2025-07-23,018670,1.0,-0.8763716190481426,0.0768330178117839
2025-07-23,310210,1.0,-0.9262087868226819,0.7063304846412557
2025-07-23,082740,1.0,-0.8765544566055326,0.950414386709434
2025-07-23,462870,1.0,-0.8740826745001287,-0.7911915321660495
2025-07-23,002790,1.0,-0.8861143460881831,-0.4927043772311493
2025-07-23,042670,1.0,-1.0646287938961825,0.3692030696691946
2025-07-23,139480,1.0,-0.8709000378342977,0.10994138753410199
2025-07-23,030000,1.0,-0.9130531923769615,-0.4426956988373487
2025-07-23,139130,1.0,-0.9251397826331125,0.08213551522538713
2025-07-23,001450,1.0,-0.9430089337505255,-0.9097146736034
2025-07-23,000240,1.0,-0.9708085527645565,-0.2440921153120243
2025-07-23,004370,1.0,-0.9270970842540049,-0.752941832778786
2025-07-23,082270,1.0,-0.9974556115694883,3.1866191108302857
2025-07-23,012510,1.0,-0.9619698197225859,-0.4928820582214646
2025-07-23,263750,1.0,-0.9150999390945757,-0.6165795164086832
2025-07-23,068760,1.0,-0.9668621394198267,-1.1676725190967794
2025-07-23,001720,1.0,-0.931996066937636,0.344917096067191
2025-07-23,051600,1.0,-0.9870317079904254,0.40312087421525433
2025-07-23,028670,1.0,-1.023900151285107,-0.6613669652181497
2025-07-23,018880,1.0,-1.0438922602601868,-1.0519838070071488
2025-07-23,161890,1.0,-0.9996139472544437,0.021731607251211045
2025-07-23,081660,1.0,-1.0305298244459236,-0.8203477067886636
2025-07-23,066970,1.0,-1.0248321574038501,-1.2941313257926215
2025-07-23,003690,1.0,-1.0527477505339853,0.13772870877797838
2025-07-23,112610,1.0,-1.084596148016781,-0.5712124158863459
2025-07-23,023530,1.0,-1.076144779275748,-0.3032794647250061
2025-07-23,403870,1.0,-1.07856412120134,-0.9433997998975716
2025-07-23,000120,1.0,-1.0817610875824446,-0.672377911015752
2025-07-23,282330,1.0,-1.080807099578844,-0.3093114667065991
2025-07-23,361610,1.0,-1.0992122515843006,-1.1037748413178783
2025-07-23,008770,1.0,-1.1102556811812407,-0.5775459676056554
2025-07-23,000990,1.0,-1.1244816253981793,-0.719751487067632
2025-07-23,020560,1.0,-1.1369979948001476,-0.6556106961699929
2025-07-23,140860,1.0,-1.1776374525263789,0.041456029875066205
2025-07-23,014680,1.0,-1.1119027922803812,-0.7657852806796519
2025-07-23,065350,1.0,-1.1668643125301679,-0.24919837872200815
2025-07-23,071970,1.0,-1.162956945217748,2.140278123052245
2025-07-23,237690,1.0,-1.189794674820008,-0.6647803513854235
2025-07-23,069620,1.0,-1.1743003166962027,-0.04731620317008816
2025-07-23,103590,1.0,-1.2267874804856997,-0.1985949806290495
2025-07-23,006040,1.0,-1.2019409855694998,0.1512569104836294
2025-07-23,375500,1.0,-1.2199529810865057,0.15764179674122783
2025-07-23,009970,1.0,-1.2315300563906266,0.157535793585438
2025-07-23,010060,1.0,-1.2955589822105626,-0.7959009826950232
2025-07-23,007390,1.0,-1.2809572571429226,2.426074415068005
2025-07-23,006280,1.0,-1.2319985114270977,-0.4536769848038622
2025-07-23,034230,1.0,-1.2579339554724276,-0.3482058882057793
2025-07-23,004170,1.0,-1.253711883082186,-0.32896102694704643
2025-07-23,006360,1.0,-1.295195550253901,0.053658576987612075
2025-07-23,204320,1.0,-1.2955589822105626,-0.9150602920293317
2025-07-23,069960,1.0,-1.2793733858050507,0.22739183758473022
2025-07-24,005930,1.0,2.6858204204661957,-0.98798773118351
2025-07-24,000660,1.0,2.6858204204661957,-0.24428731556690403
2025-07-24,373220,1.0,2.648218749952589,-0.8374307154614
2025-07-24,207940,1.0,2.6079786842663997,-0.2351417938141159
2025-07-24,012450,1.0,2.1141101879087656,2.9511734442281243
2025-07-24,005380,1.0,2.081349738285716,-0.9055484503038741
2025-07-24,005935,1.0,2.070029148228808,-0.9326756169333349
2025-07-24,105560,1.0,2.0473466328468306,-0.1982711986526602
2025-07-24,000270,1.0,2.0044892301667,-0.8725491796669519
2025-07-24,034020,1.0,1.965072801387071,2.8211564554947763
2025-07-24,068270,1.0,1.9492154807350823,-0.6587213930989784
2025-07-24,035420,1.0,1.8599648824769375,0.5165813755352451
2025-07-24,329180,1.0,1.8595464868149996,2.0570611895569026
2025-07-24,055550,1.0,1.7528765707160125,-0.37257515104731964
2025-07-24,028260,1.0,1.6139104078750983,-0.4033709776981049
2025-07-24,012330,1.0,1.5608191856159535,-0.2566225901998784
2025-07-24,005490,1.0,1.548179142294603,-0.9970968819958305
2025-07-24,086790,1.0,1.499095371617037,-0.21427932009860587
2025-07-24,032830,1.0,1.4977803589798844,-0.0027509654569846816
2025-07-24,196170,1.0,1.4893431323185142,0.14871047955080313
2025-07-24,042660,1.0,1.488367645323795,1.8952244766956416
2025-07-24,011200,1.0,1.4775421971849152,-0.37135768656612694
2025-07-24,035720,1.0,1.435636294050303,0.4418710951470593
2025-07-24,015760,1.0,1.433745408584165,0.780545894783146
2025-07-24,009540,1.0,1.4082345295845244,1.2404905355730662
2025-07-24,000810,1.0,1.2993774819771429,-0.34392824558392276
2025-07-24,138040,1.0,1.2858503633439995,-0.06239980109582245
2025-07-24,064350,1.0,1.2850747833987837,3.1436042409375005
2025-07-24,402340,1.0,1.268564756365347,0.8046739570948325
2025-07-24,051910,1.0,1.2618561708548035,-1.18575625792386
2025-07-24,316140,1.0,1.1635894283122359,0.14375135014352275
2025-07-24,096770,1.0,1.1003204593161287,-0.7627595623935077
2025-07-24,267260,1.0,1.0836966951947413,0.26491790499663465
2025-07-24,010140,1.0,1.057005854158527,0.46194043622458175
2025-07-24,010130,1.0,1.0382149809502774,0.09507975768551521
2025-07-24,259960,1.0,1.0352914054199616,-0.1451669585542918
2025-07-24,033780,1.0,1.033651387510198,0.01500721161482906
2025-07-24,024110,1.0,1.0058366730018238,-0.13680857855192424
2025-07-24,034730,1.0,0.9552807842755028,-0.14647684628623506
2025-07-24,006400,1.0,0.9288684368170508,-1.3406592129149335
2025-07-24,030200,1.0,0.8818959476446278,0.02948165161304157
2025-07-24,323410,1.0,0.84310880595938,0.46754426196614113
2025-07-24,018260,1.0,0.8253508821660233,-0.3915634951189178
2025-07-24,079550,1.0,0.7934243270248229,1.7871211828621598
2025-07-24,066570,1.0,0.7853689550683854,-1.016175615637924
2025-07-24,003550,1.0,0.7571919825288078,-0.5708600440113862
2025-07-24,017670,1.0,0.7114605480779802,-0.4367781623543964
2025-07-24,003670,1.0,0.6801192434054905,-1.3095100875804635
2025-07-24,006800,1.0,0.6625533503066168,2.3007840001219897
2025-07-24,352820,1.0,0.6306465758539366,0.1869699113125987
2025-07-24,267250,1.0,0.595305750641676,0.46292561215875677
2025-07-24,086280,1.0,0.5912963841009851,-0.46180208505317033
2025-07-24,247540,1.0,0.5878935770322258,-1.2275008804579775
2025-07-24,272210,1.0,0.5567331436314438,2.620418021921056
2025-07-24,009150,1.0,0.5345307570197568,-0.7999143815246851
2025-07-24,003230,1.0,0.5326009691211564,1.142697975740691
2025-07-24,000100,1.0,0.520322728841644,-0.1974135351380187
2025-07-24,298040,1.0,0.5060702323813108,1.876106744497375
2025-07-24,047050,1.0,0.4981199333443332,-0.7757792084212473
2025-07-24,005830,1.0,0.4632252798080838,-0.4964517410754739
2025-07-24,003490,1.0,0.4439346802626113,-0.5212209954853333
2025-07-24,000150,1.0,0.4316191063368008,2.1297339815673895
2025-07-24,047810,1.0,0.4089046785963201,0.5987082197306738
2025-07-24,010120,1.0,0.33918780922319247,0.12333075305975365
2025-07-24,071050,1.0,0.333438892204352,0.8724113643332205
2025-07-24,443060,1.0,0.3159228481063524,0.4228157004671657
2025-07-24,042700,1.0,0.31512719115423615,-1.154831327084329
2025-07-24,377300,1.0,0.2842609310785744,3.05831160329507
2025-07-24,326030,1.0,0.2842534216678998,-0.30843819447578474
2025-07-24,090430,1.0,0.27235327080684035,-0.6897892505689813
2025-07-24,021240,1.0,0.26775237869219654,0.2449430192639476
2025-07-24,010620,1.0,0.25592739788355495,0.7950232056465784
2025-07-24,180640,1.0,0.2544578424335616,0.6135039683037107
2025-07-24,000720,1.0,0.2013412211990146,1.624780496179979
2025-07-24,010950,1.0,0.15972521907124476,-0.808498836378189
2025-07-24,000880,1.0,0.14013646403509025,2.718756326398175
2025-07-24,087010,1.0,0.13737348548697614,2.692947003910565
2025-07-24,005940,1.0,0.12694854081849513,0.25438528511169767
2025-07-24,278470,1.0,0.12439214197887649,1.1789073352173567
2025-07-24,028300,1.0,0.08590974940562786,-1.1606290176009755
2025-07-24,086520,1.0,0.07734693524040172,-1.3040629948424918
2025-07-24,032640,1.0,0.0768697011229971,-0.004921291052879906
2025-07-24,009830,1.0,0.07422066661762165,-0.29592817612991007
2025-07-24,016360,1.0,0.07051605202577556,0.572633304979217
2025-07-24,029780,1.0,0.0236692561212407,-0.2503152330186488
2025-07-24,214450,1.0,0.0018095336665909473,3.0467439752163568
2025-07-24,005387,1.0,-0.008608129306723852,-0.742019902103965
2025-07-24,161390,1.0,-0.03573610858606309,-0.7096866723025419
2025-07-24,039490,1.0,-0.04145586023156932,0.46350289876265954
2025-07-24,006260,1.0,-0.06333989005840035,-0.06722227539837794
2025-07-24,241560,1.0,-0.10456397326897567,-0.2945705974303112
2025-07-24,088980,1.0,-0.10533566030477635,-0.6245803083358854
2025-07-24,141080,1.0,-0.1400229369053486,0.11172235631922445
2025-07-24,277810,1.0,-0.15578751010694594,0.8070832400651268
2025-07-24,051900,1.0,-0.1601087771825339,-0.6212359811339514
2025-07-24,251270,1.0,-0.1607130749580015,-0.4565386387060457
2025-07-24,000250,1.0,-0.1944033672934405,-0.7919271618356983
2025-07-24,004020,1.0,-0.19659475529537812,-0.5025010895279913
2025-07-24,138930,1.0,-0.21226658185509817,0.04669689030317792
2025-07-24,028050,1.0,-0.218998108477477,-0.6394373135201911
2025-07-24,078930,1.0,-0.2374064654382709,-0.6213766056948867
2025-07-24,175330,1.0,-0.2636948156990662,-0.03600816720444401
2025-07-24,034220,1.0,-0.28099770542798913,-0.9399163324845784
2025-07-24,001040,1.0,-0.2870940512486954,0.13577910074942098
2025-07-24,103140,1.0,-0.29313577041246763,0.8234390916045012
2025-07-24,271560,1.0,-0.31499817246912293,-0.3165940431428906
2025-07-24,307950,1.0,-0.3360104219255475,-0.5588914135602836
2025-07-24,007660,1.0,-0.34076491042343543,-0.7391935537739424
2025-07-24,145020,1.0,-0.3457527570064062,0.4018632658458797
2025-07-24,036570,1.0,-0.35632043202155605,-0.49500581878263994
2025-07-24,035250,1.0,-0.35989945854560357,-0.06952864047199438
2025-07-24,036460,1.0,-0.3702676463354895,-0.6999635415406674
2025-07-24,022100,1.0,-0.4072730048486309,-1.0791903359736235
2025-07-24,454910,1.0,-0.43655990121360627,-0.7246567460717229
2025-07-24,011790,1.0,-0.4583557752028403,-1.0768676087201425
2025-07-24,005385,1.0,-0.46416917079019904,-0.713847727763724
2025-07-24,214150,1.0,-0.47056957739537497,-0.19711806344235794
2025-07-24,097950,1.0,-0.4789227334088325,-1.0266443387595
2025-07-24,302440,1.0,-0.49832443020511785,-0.6537012043380355
2025-07-24,128940,1.0,-0.511465791050939,-0.5090678458779648
2025-07-24,450080,1.0,-0.5186887565858399,-1.3406281916085785
2025-07-24,298380,1.0,-0.5209931620946308,1.174134610142307
2025-07-24,011070,1.0,-0.5222865163900579,-1.2046987303098986
2025-07-24,058470,1.0,-0.5457155097065629,-0.3625136498448217
2025-07-24,950160,1.0,-0.5857694680359387,2.522373989828511
2025-07-24,011780,1.0,-0.6061004373229276,-0.9262053162886882
2025-07-24,008930,1.0,-0.6184426356800277,-0.043955501717854506
2025-07-24,052690,1.0,-0.6205378001843472,0.4322562627661024
2025-07-24,214370,1.0,-0.6237191134451321,0.13545067742115047
2025-07-24,002380,1.0,-0.6299599987363759,-0.6314875432370937
2025-07-24,017800,1.0,-0.6385283393577824,0.860989717261269
2025-07-24,088350,1.0,-0.6605901062395508,-0.43784447119029
2025-07-24,004990,1.0,-0.6634279995303356,-0.42831768566438644
2025-07-24,257720,1.0,-0.6827526166872516,-0.17042134168038803
2025-07-24,026960,1.0,-0.6857756253034617,0.12468757767285735
2025-07-24,041510,1.0,-0.7070074259732975,0.42925226524652954
2025-07-24,001440,1.0,-0.7148613167408207,-0.352709498709127
2025-07-24,062040,1.0,-0.7172714139034424,1.5185637705286552
2025-07-24,383220,1.0,-0.7392686449827903,-0.16021868626072694
2025-07-24,011170,1.0,-0.7718470892931961,-1.2077417729821631
2025-07-24,489790,1.0,-0.8085321432946923,-0.3664133615040902
2025-07-24,192820,1.0,-0.8163355855585414,0.22585641398871278
2025-07-24,012750,1.0,-0.8326370853597187,-0.39686508289874434
2025-07-24,111770,1.0,-0.8581286748309574,0.4897592677005687
2025-07-24,035900,1.0,-0.8675861452278792,-0.08543082048718299
2025-07-24,039030,1.0,-0.8685756652462276,-0.8164668518687883
2025-07-24,018670,1.0,-0.8734553667113502,0.11000522174010076
2025-07-24,310210,1.0,-0.8786304032546347,0.6898897605184885
2025-07-24,082740,1.0,-0.8793502769090071,0.7886100047258541
2025-07-24,462870,1.0,-0.8832612633304195,-0.8277807045601849
2025-07-24,002790,1.0,-0.8905787281394228,-0.5316408174356191
2025-07-24,042670,1.0,-0.8916424436700491,0.32448966961554365
2025-07-24,139480,1.0,-0.8920009798917944,0.1290779342950161
2025-07-24,030000,1.0,-0.9175110343989089,-0.4584591142870598
2025-07-24,139130,1.0,-0.93449954753821,0.1692998237308513
2025-07-24,001450,1.0,-0.9417433125234156,-0.9046218630710372
2025-07-24,000240,1.0,-0.9424298902949932,-0.22759431243974285
2025-07-24,004370,1.0,-0.9444327053272156,-0.7742100961192347
2025-07-24,082270,1.0,-0.9509310096561467,3.1436042409375005
2025-07-24,012510,1.0,-0.9532720440199066,-0.586099183822123
2025-07-24,263750,1.0,-0.9549046340291389,-0.6397740871030797
2025-07-24,068760,1.0,-0.9732193742275072,-1.192861065264926
2025-07-24,001720,1.0,-0.9848446268329647,0.39166539525182786
2025-07-24,051600,1.0,-0.9874647119672731,0.4951481659578412
2025-07-24,028670,1.0,-1.0051168100709083,-0.6971095001487926
2025-07-24,018880,1.0,-1.0106239250116351,-1.0604667236535286
2025-07-24,161890,1.0,-1.0136885491363705,0.026579158807824483
2025-07-24,081660,1.0,-1.0183173371234795,-0.8391626148816569
2025-07-24,066970,1.0,-1.0225630350527941,-1.3406592129149335
2025-07-24,003690,1.0,-1.0692828851573126,0.20465498485190992
2025-07-24,112610,1.0,-1.0848852593073244,-0.5816178976415396
2025-07-24,023530,1.0,-1.0860805257455413,-0.2856640575693756
2025-07-24,403870,1.0,-1.0952649004882322,-0.9233382548810547
2025-07-24,000120,1.0,-1.097392971403543,-0.677636672495682
2025-07-24,282330,1.0,-1.1108701869890427,-0.3370684678958583
2025-07-24,361610,1.0,-1.1125271959959278,-1.141749310049949
2025-07-24,008770,1.0,-1.112694740156747,-0.5683329956082491
2025-07-24,000990,1.0,-1.1221224104172207,-0.7321663061608396
2025-07-24,020560,1.0,-1.1467281189623713,-0.6595844144056253
2025-07-24,140860,1.0,-1.176418518369541,0.06711153817737296
2025-07-24,014680,1.0,-1.1780430019429686,-0.790891778422119
2025-07-24,065350,1.0,-1.1830019975826405,-0.25101404361924035
2025-07-24,071970,1.0,-1.1836312790836028,1.9556526765072146
2025-07-24,237690,1.0,-1.1887291061313887,-0.6726683636944256
2025-07-24,069620,1.0,-1.194304258063921,-0.11674414957289346
2025-07-24,103590,1.0,-1.2138728035436561,-0.18588031983336628
2025-07-24,006040,1.0,-1.2150725575804011,0.17093989964184902
2025-07-24,375500,1.0,-1.218942839074564,0.4855269032610936
2025-07-24,009970,1.0,-1.2435703769039566,0.19803567000720207
2025-07-24,010060,1.0,-1.2455565969425235,-0.8020458115077621
2025-07-24,007390,1.0,-1.247802744970714,2.484185621095717
2025-07-24,006280,1.0,-1.2564009565836698,-0.45330677923410384
2025-07-24,034230,1.0,-1.2623080696959088,-0.3398947404681607
2025-07-24,004170,1.0,-1.2659162074125512,-0.3441565229970942
2025-07-24,006360,1.0,-1.2867752032088087,0.10436974167379223
2025-07-24,204320,1.0,-1.2868284183974759,-0.9259910949793441
2025-07-24,069960,1.0,-1.2868284183974759,0.2603761778095365
2025-07-25,005930,1.0,2.7585299546204665,-0.9888248103030003
2025-07-25,000660,1.0,2.7585299546204665,-0.18388268604726754
2025-07-25,373220,1.0,2.7247556680976963,-0.8239235725290136
2025-07-25,207940,1.0,2.6158822075261274,-0.22732686706772712
2025-07-25,012450,1.0,2.136555421768024,3.0915757872735856
2025-07-25,005380,1.0,2.048652005751656,-0.9266763210863611
2025-07-25,005935,1.0,2.0509288455979853,-0.9150041201376624
2025-07-25,105560,1.0,2.0526169795125373,-0.1747959864517638
2025-07-25,000270,1.0,1.9825804457728338,-0.8777913313526924
2025-07-25,034020,1.0,1.9859409378700252,2.7530811906635626
2025-07-25,068270,1.0,1.9417517830777573,-0.6440032016457401
2025-07-25,035420,1.0,1.8295112937093923,0.3306421011597617
2025-07-25,329180,1.0,1.866456748077451,1.9448001268282737
2025-07-25,055550,1.0,1.7611261692648743,-0.3802562502623143
2025-07-25,028260,1.0,1.5984553764467517,-0.4306650002487315
2025-07-25,012330,1.0,1.5420100093933538,-0.25769146282108846
2025-07-25,005490,1.0,1.5367229566657046,-0.9869556127815532
2025-07-25,086790,1.0,1.4932652115362544,-0.19102351415735583
2025-07-25,032830,1.0,1.48252911592784,-0.041084306270543186
2025-07-25,196170,1.0,1.4770272202157402,0.1371581870718362
2025-07-25,042660,1.0,1.5434491038649856,1.8046215504843715
2025-07-25,011200,1.0,1.465430058209928,-0.3363892738799728
2025-07-25,035720,1.0,1.4110264141503388,0.23384067469800793
2025-07-25,015760,1.0,1.4301256480302802,0.9998583744405584
2025-07-25,009540,1.0,1.4098673487523197,1.2419550601327933
2025-07-25,000810,1.0,1.2769100775701088,-0.323155570091176
2025-07-25,138040,1.0,1.2720403738128778,-0.05272851136486148
2025-07-25,064350,1.0,1.2600446136142744,3.34439645471845
2025-07-25,402340,1.0,1.235274869665403,0.7493773239852137
2025-07-25,051910,1.0,1.3034227565604768,-1.1538872786904162
